V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_8_TEXT,Q11_9,Q11_10_1,Q11_10_2,Q11_10_3,Q11_10_4,Q11_10_5,Q11_10_6,Q11_10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_eDa8jWBeNh0cD4x,Default Response Set,Anonymous,,,100.6.90.195,0,05MAY16:17:21:00,05MAY16:17:28:00,1,202221,2,0,1,0,,0,,,,0,0,,1,8,1,1,3,2,3,5,5,5,3,9,,6,7,4,3,6,7,1,3,6,6,5,5,2,5,6,2,6,5,1,7,6,6,5,2,2,7,4,2,6,4,5,2,7,6,6,2,6,5,6,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,1,3,3,3,3,1,3,7,7,7,7,7,6,1,2,2,2,2,1,2,5,1,1,0,39,52,4,,2,1,,,,,,,40.32240295,-80.03549957,-1,5,7,5,6,7,6,73,6,6,28,84,27,-3.91224,-4.14932,-3.16906,-1.17836,-1.296929595,-1.37552295,-1.050561239,-0.390632977,0,0,0,0,1
R_9Za2hyyN2DV18I5,Default Response Set,Anonymous,,,162.207.228.22,0,05MAY16:17:39:00,05MAY16:17:48:00,1,202231,2,0,1,0,,0,,,,0,0,,1,6,2,2,2,2,3,5,5,5,4,9,,5,5,4,3,6,5,4,4,5,4,5,2,3,5,4,5,5,5,4,5,4,5,5,2,5,4,4,6,5,2,4,2,5,6,4,3,3,5,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,3,2,3,2,3,3,3,4,3,4,4,3,4,4,4,3,3,3,4,4,1,5,5,2,1,11,40,5,,2,1,,1,,,,,33.91879272,-84.06780243,-1,5,4,4,5,4,6,59,5,3,23,71,20,-2.76986,-3.34069,-1.84118,-0.66281,-0.918224191,-1.107457551,-0.61036154,-0.219725248,0,0,0,0,1
R_24u9kafkugCQhwN,Default Response Set,Anonymous,,,72.2.241.221,0,05MAY16:18:05:00,05MAY16:18:12:00,1,202244,2,0,1,0,,0,,,,0,0,,1,8,4,4,2,4,5,5,5,5,4,9,,6,5,3,4,5,5,1,3,4,7,5,4,2,7,7,6,5,4,2,6,5,5,6,3,6,7,4,3,7,3,7,2,6,5,6,2,3,5,5,3,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,3,1,3,3,3,1,4,1,2,2,2,3,3,3,3,3,2,5,3,2,5,1,1,0,18,55,2,,2,1,,,,,,,37.83000183,-86.09339905,-1,4,7,5,6,6,5,81,6,2,22,70,24,-4.08118,-4.53731,-3.45532,-1.13022,-1.352934156,-1.50414382,-1.145458041,-0.374674296,0,0,0,0,1
R_2l9FFvKCSMdP7zD,Default Response Set,Anonymous,,,24.47.145.142,0,05MAY16:18:20:00,05MAY16:18:24:00,1,202259,2,0,1,0,1,0,,,,0,0,,0,4,2,2,1,2,2,5,5,5,1,9,,6,7,2,5,7,2,7,7,7,6,2,7,6,7,7,7,7,6,6,5,5,6,6,6,7,5,2,3,6,5,2,2,6,7,2,7,2,6,7,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,2,1,1,1,3,2,1,2,3,3,3,3,2,2,2,1,2,2,6,4,4,1,31,16,2,,2,1,,,,,,,40.96769714,-74.60800171,-1,3,1,1,2,2,2,51,1,1,21,66,30,-2.84084,-1.13167,-2.73293,2.1843,-0.94175446,-0.375154979,-0.905981688,0.724107753,0,0,0,0,1
R_0psxZp1LKs8DoGx,Default Response Set,Anonymous,,,108.92.110.221,0,05MAY16:18:38:00,05MAY16:18:47:00,1,202271,2,0,1,0,,0,,,,0,0,,1,7,4,1,2,3,4,5,5,5,4,9,,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,6,5,4,5,6,4,6,4,4,4,4,4,4,4,4,2,5,6,5,3,4,6,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,1,1,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,3,3,3,1,14,41,2,,2,1,,,,,,,42.03469849,-87.76139832,-1,4,4,4,4,4,4,52,5,4,26,68,23,-4.46337,-3.95189,-3.35858,-0.984134,-1.479632294,-1.310073793,-1.113388186,-0.326245964,0,0,0,0,1
R_bJJpAFrAhKRqWTX,Default Response Set,Anonymous,,,45.47.82.55,0,05MAY16:18:46:00,05MAY16:19:03:00,1,202276,2,0,1,0,,0,,,,0,0,,1,8,3,1,3,1,3,5,5,4,3,9,,5,7,2,4,5,5,3,3,4,5,4,5,4,4,5,5,5,5,4,5,5,5,4,4,3,5,4,5,5,5,4,2,0,5,5,3,5,5,4,4,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,1,1,3,3,1,1,4,3,4,3,4,3,3,3,3,3,3,3,3,2,5,3,3,1,33,66,2,,2,1,,,,,,,43.17649841,-76.36399841,-1,4,5,5,4,4,4,59,5,5,24,66,24,-3.20565,-1.22141,-3.08047,0.738442,-1.06269103,-0.404904294,-1.021193155,0.244797682,0,0,0,0,1
R_4NQEGPZHavwv9BP,Default Response Set,Anonymous,,,108.248.154.87,0,05MAY16:19:04:00,05MAY16:19:11:00,1,202285,2,0,1,0,1,1,,,,0,0,,0,7,2,1,2,2,2,5,5,5,1,9,,5,5,3,4,5,6,3,4,6,5,6,4,4,4,4,5,6,5,3,4,5,5,5,4,3,5,4,3,5,1,5,2,6,5,5,3,4,5,5,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,1,2,3,1,1,3,4,4,5,4,4,4,3,3,3,3,3,4,2,1,7,2,1,4,50,6,,2,1,,,,,,,35.22790527,-90.18779755,-1,4,5,4,4,5,4,59,5,5,25,74,19,-3.78654,-1.08733,-1.08937,0.66274,-1.255259337,-0.360456019,-0.361132291,0.219702043,0,0,0,0,1
R_0As0XwsUBgMeXQx,Default Response Set,Anonymous,,,98.160.106.73,0,05MAY16:19:39:00,05MAY16:19:53:00,1,202313,2,0,1,0,,0,,,,0,0,,1,8,2,1,3,3,3,5,5,5,3,9,,6,6,3,3,3,6,3,4,3,5,4,3,4,4,5,5,5,4,3,3,5,5,5,3,2,5,4,3,6,1,5,2,5,6,4,4,4,5,5,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,3,3,3,2,3,1,3,3,3,4,2,4,3,1,2,2,3,4,3,1,5,4,2,1,37,59,4,,2,1,,,,,,,36.35549927,-95.60289764,-1,5,5,4,4,5,5,63,4,6,24,69,15,-3.9571,-4.03932,-3.00673,-1.68431,-1.311800937,-1.339057331,-0.99674793,-0.558358252,0,0,0,0,1
R_8wXfD0cHDkboExD,Default Response Set,Anonymous,,,184.4.136.216,0,05MAY16:19:50:00,05MAY16:19:58:00,1,202319,2,0,1,0,,0,,,,0,0,,1,5,2,1,1,2,2,5,5,5,2,9,,5,5,3,5,5,3,3,6,5,5,4,6,5,6,5,5,5,5,5,6,5,5,6,5,5,6,2,2,6,6,6,2,6,6,2,6,2,6,6,3,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,2,3,2,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,3,4,2,10,27,2,,2,1,,,,,,,28.73939514,-81.85549927,-1,3,5,2,3,3,3,58,2,3,22,60,29,-2.81532,-1.44228,-1.34011,0.306376,-0.933294437,-0.478123943,-0.444254013,0.10156537,0,0,0,0,1
R_8HXCWu2YsQaG0jb,Default Response Set,Anonymous,,,162.234.167.37,0,05MAY16:19:48:00,05MAY16:20:05:00,1,202317,2,0,1,0,,0,,,,0,0,,1,8,2,1,1,1,1,5,5,5,2,9,,3,5,3,5,6,2,5,5,2,5,3,2,5,5,3,5,2,2,3,5,4,2,7,5,2,3,2,2,5,5,3,2,5,6,6,1,4,6,3,1,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,4,4,5,5,7,5,2,5,4,2,1,10,55,3,,2,1,,,,,,,28.67660522,-81.19909668,-1,3,3,3,3,5,3,49,7,6,24,51,25,-4.15816,-4.03989,-3.85965,-0.559025,-1.37845346,-1.339246289,-1.279495714,-0.185319936,0,0,0,0,1
R_d6Z6BBbWjs6fKDz,Default Response Set,Anonymous,,,97.89.227.38,0,05MAY16:20:23:00,05MAY16:20:28:00,1,202335,2,0,1,0,,0,,,,0,0,,1,4,3,3,3,3,3,5,5,5,5,9,,3,6,7,1,4,4,1,2,4,7,6,2,1,7,7,7,7,3,1,4,5,7,6,1,7,7,2,5,7,1,7,2,6,6,7,5,7,2,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,3,3,3,3,3,3,2,7,7,7,7,7,7,7,7,7,6,7,6,1,2,1,1,0,34,20,3,,2,0,1,,,,,,35.36740112,-79.13800049,-1,7,7,6,7,7,7,90,3,1,10,82,17,-3.75044,-3.25664,-3.17809,-2.14238,-1.243291984,-1.079594502,-1.053554735,-0.710211036,0,0,0,0,1
R_aWOCcFGoyoEC5aB,Default Response Set,Anonymous,,,50.157.4.180,0,05MAY16:20:36:00,05MAY16:20:44:00,1,202342,2,0,1,0,,0,,,,1,0,,0,4,3,1,3,4,4,5,5,5,4,9,,7,7,7,1,6,7,1,1,4,7,7,4,1,7,7,7,7,5,1,7,7,7,7,1,4,7,7,1,7,3,7,2,7,7,7,1,7,7,7,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,3,1,3,3,3,1,2,7,7,7,7,7,7,4,2,4,3,5,3,1,1,4,2,2,44,16,4,,1,1,,,,,,,35.03399658,-90.00669861,-1,7,7,7,7,7,7,91,7,4,30,96,27,-3.98317,-3.37933,-3.15428,-1.19642,-1.320443289,-1.120266928,-1.045661586,-0.396619969,0,0,0,0,1
R_ehqbugLBsObByxD,Default Response Set,Anonymous,,,24.160.29.8,0,05MAY16:21:07:00,05MAY16:21:18:00,1,202367,2,0,1,0,,0,,,,0,0,,1,7,2,1,2,2,3,5,5,5,3,9,,7,7,7,1,3,7,1,1,7,7,7,1,1,7,7,7,7,5,1,7,7,7,7,1,3,5,1,7,5,6,5,2,7,7,6,2,7,5,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,3,3,2,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,2,5,1,1,0,45,49,2,,2,1,,,,,,,33.84660339,-98.53009796,-1,7,7,7,7,7,7,85,6,5,26,98,24,-4.53176,-4.45045,-3.57753,-1.00369,-1.502303964,-1.475349241,-1.185971345,-0.332728888,0,0,0,0,1
R_8pL46qy4ielU8ND,Default Response Set,Anonymous,,,107.196.38.150,0,05MAY16:21:10:00,05MAY16:21:21:00,1,202371,2,0,1,0,,0,,,,0,0,,1,8,2,3,2,2,2,5,5,5,3,9,,6,7,7,2,5,7,1,2,1,6,6,1,2,4,4,5,4,2,2,1,5,4,7,1,4,4,4,3,6,1,6,2,7,6,6,4,1,5,4,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,1,3,2,3,1,3,7,7,7,7,7,7,4,4,4,4,4,4,1,5,3,1,0,14,60,2,,2,1,,,,,,,41.97920227,-88.08950043,-1,6,7,6,6,6,7,73,4,4,19,74,15,-4.27081,-3.04311,-4.19143,0.438729,-1.415797569,-1.008808105,-1.389482652,0.145441135,0,0,0,0,1
R_6A63pJmwJOwpJTT,Default Response Set,Anonymous,,,98.226.59.123,0,05MAY16:21:45:00,05MAY16:21:53:00,1,202397,2,0,1,0,,0,,,,0,0,,1,7,3,3,3,2,4,5,5,5,4,9,,4,4,4,4,5,3,3,3,3,5,5,3,4,5,4,5,5,3,3,5,4,4,6,3,4,5,6,4,5,1,6,2,3,5,5,4,5,5,3,1,,5,bmo harris,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,3,3,3,2,3,3,3,5,0,0,0,0,0,0,3,3,3,3,4,4,2,6,3,2,1,14,42,2,,2,1,,,,,,,41.72399902,-88.11270142,-1,4,5,5,4,5,5,63,4,4,19,64,20,-2.1917,-5.10978,-1.44403,-1.34966,-0.726560894,-1.69392085,-0.478704078,-0.447419892,0,0,0,0,1
R_0Nj1hIGt0CJKapv,Default Response Set,Anonymous,,,108.206.220.23,0,05MAY16:22:02:00,05MAY16:22:15:00,1,202421,2,0,1,0,,0,,,,0,0,,1,4,2,3,2,3,5,5,5,5,3,9,,7,7,1,7,7,4,1,6,5,4,4,1,5,4,5,5,7,7,4,7,4,4,5,4,4,6,1,1,6,1,7,2,5,5,4,1,4,7,6,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,3,1,1,1,2,2,1,4,3,26,19,1,,2,1,,,,,,,38.76669312,-90.42009735,-1,1,7,2,3,4,4,58,7,4,31,63,21,-3.05699,-1.97171,-2.36138,0.845926,-1.013409403,-0.65363297,-0.78281077,0.280429233,0,0,0,0,1
R_cNoL5RwQvTccV5r,Default Response Set,Anonymous,,,75.142.7.211,0,05MAY16:22:15:00,05MAY16:22:28:00,1,202435,2,0,1,0,,0,,,,0,0,,1,8,1,3,1,2,2,5,5,5,3,9,,6,7,4,4,5,6,4,4,5,4,6,5,4,3,4,4,4,6,4,6,6,5,5,4,3,3,7,7,3,4,4,2,7,6,6,2,6,4,5,1,,5,Charles Sc,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,1,1,3,3,1,1,4,7,7,7,7,7,7,4,3,3,3,3,3,2,5,6,2,1,38,64,5,,2,1,,,,,,,42.33929443,-122.7986984,-1,4,4,4,4,4,4,49,6,5,26,88,25,-3.67178,-1.40289,-3.19911,-0.478299,-1.21721575,-0.465065936,-1.060522983,-0.158558812,0,0,0,0,1
R_8kaTunYutcFVNFX,Default Response Set,Anonymous,,,8.25.104.76,0,05MAY16:22:22:00,05MAY16:22:30:00,1,202432,2,0,1,0,,0,,,,0,0,,1,8,2,2,2,1,1,5,5,5,2,9,,1,6,5,4,7,6,2,4,1,6,6,7,6,5,5,6,6,3,3,7,3,6,7,3,4,5,1,3,5,3,6,2,6,7,7,4,7,3,4,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,1,3,2,3,1,3,6,7,7,7,7,7,5,5,5,6,7,7,2,2,1,1,0,6,51,7,P,2,1,,,,,,,37.75100708,-97.8219986,-1,4,6,4,2,5,5,64,4,4,18,71,31,-4.69335,-3.41521,-3.76725,-0.220218,-1.555871959,-1.13216135,-1.248864593,-0.073003507,0,0,0,0,1
R_egGx98RWDZzELnn,Default Response Set,Anonymous,,,184.4.205.8,0,05MAY16:22:35:00,05MAY16:22:41:00,1,202454,2,0,1,0,,0,,,,0,0,,1,6,3,2,2,2,1,5,5,5,1,9,,4,6,6,5,7,6,2,5,2,4,6,5,4,3,3,3,7,3,3,7,7,7,5,1,4,3,2,2,4,5,4,2,5,5,7,3,5,4,4,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,2,1,3,4,2,10,32,3,,2,1,,,,,,,28.76199341,-81.62999725,-1,3,6,3,4,5,7,52,5,4,20,77,29,-3.17555,-3.51825,-2.91047,-3.05166,-1.052712711,-1.166319691,-0.964837198,-1.011642478,0,0,0,0,1
R_0JNKGMMpbK7babb,Default Response Set,Anonymous,,,96.254.218.232,0,05MAY16:22:35:00,05MAY16:22:56:00,1,202452,2,0,1,0,,0,,,,0,0,,1,6,4,2,2,3,3,5,5,5,3,9,,5,6,4,4,2,5,2,2,6,5,5,1,4,4,5,5,5,4,3,3,5,5,3,4,5,5,3,4,5,1,4,2,4,5,4,2,4,5,5,1,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,3,3,2,3,4,4,3,10,33,4,,2,1,,,,,,,28.08590698,-82.72669983,-1,4,6,6,4,5,4,62,6,3,23,70,10,-1.36997,-1.00831,-1.52584,1.11406,-0.454152771,-0.334260444,-0.505824554,0.369317165,0,0,0,0,1
R_3HHlltzE4vdU0Ch,Default Response Set,Anonymous,,,71.183.0.102,0,05MAY16:23:05:00,05MAY16:23:10:00,1,202486,2,0,1,0,,0,,,,0,0,,1,4,1,1,3,2,5,5,5,5,3,9,,5,6,7,4,4,7,3,4,4,5,4,2,3,4,4,4,5,4,4,4,5,4,6,4,3,5,4,5,5,1,6,2,6,4,4,3,4,5,4,3,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,3,3,3,3,3,1,5,0,0,0,0,0,0,4,4,3,4,4,3,2,1,2,3,1,33,17,4,,2,0,,1,,,,,40.72669983,-73.99810028,-1,4,5,4,5,4,4,59,5,5,23,74,17,-2.60962,-1.25249,-2.97241,-1.16357,-0.865103728,-0.415207489,-0.985370656,-0.385730009,0,0,0,0,1
R_esRE2oByeMysyln,Default Response Set,Anonymous,,,184.167.240.218,0,05MAY16:23:26:00,05MAY16:23:35:00,1,202507,2,0,1,0,,0,,,,0,0,,1,5,1,1,1,2,2,5,5,5,2,9,,6,7,4,1,6,7,2,2,6,6,7,5,1,6,7,7,7,2,2,6,7,7,6,1,6,7,7,5,7,2,7,2,7,7,7,5,7,2,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,3,3,2,3,3,5,0,0,0,0,0,0,3,4,5,4,6,6,2,3,4,2,1,6,22,2,,2,1,,,,,,,39.07829285,-108.4868011,-1,7,6,6,7,6,7,86,3,2,10,98,25,-4.58557,-4.77777,-2.96102,-1.33767,-1.520142282,-1.583857665,-0.981594807,-0.443445139,0,0,0,0,1
R_bHqr68AjdYRPZmR,Default Response Set,Anonymous,,,173.170.106.22,0,06MAY16:00:16:00,06MAY16:00:24:00,1,202538,2,0,1,0,,0,,,,0,0,,1,7,2,1,2,1,3,5,5,5,3,9,,5,7,2,6,7,2,1,3,4,4,3,4,4,6,7,7,6,4,4,7,6,5,7,4,1,6,4,1,6,4,7,2,5,7,2,1,2,7,6,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,1,1,3,3,1,2,5,0,0,0,0,0,0,1,1,2,2,2,2,2,1,3,5,2,10,41,3,,2,1,,,,,,,27.998703,-82.51560211,-1,2,7,5,4,4,4,69,7,7,31,61,29,-4.63593,-0.894426,-3.58495,0.501948,-1.536836906,-0.296507257,-1.188431116,0.166398589,0,0,0,0,1
R_3QqCwamE4gIwAtv,Default Response Set,Anonymous,,,98.234.149.106,0,06MAY16:01:18:00,06MAY16:01:29:00,1,202563,2,0,1,0,,0,,,,0,0,,1,7,1,1,2,2,2,5,5,4,1,9,,7,7,7,3,7,7,2,3,7,5,7,5,3,6,5,5,7,1,1,6,7,7,5,2,7,6,7,6,6,5,6,2,7,7,7,6,7,1,2,3,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,3,3,3,3,3,3,2,7,7,7,7,7,7,5,4,4,4,3,3,2,6,1,2,1,5,46,3,,2,1,,,1,,,,37.79570007,-122.4208984,-1,5,6,5,5,7,6,73,2,1,7,104,28,-2.93248,-1.7348,-2.68962,-3.50963,-0.972133637,-0.575095971,-0.891624179,-1.163462112,0,0,0,0,1
R_aXlrZ3SJE5KCxP7,Default Response Set,Anonymous,,,67.186.253.164,0,06MAY16:01:45:00,06MAY16:01:56:00,1,202573,2,0,1,0,,0,,,,0,0,,1,8,2,2,3,2,4,5,5,5,3,9,,2,1,6,3,3,4,1,2,1,5,4,1,4,4,7,4,7,5,4,5,6,4,6,3,5,6,2,1,2,1,6,2,4,7,7,2,4,5,3,3,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,1,1,2,3,1,2,5,0,0,0,0,0,0,4,2,2,1,3,2,2,2,2,4,2,46,51,7,B,2,1,,,,,,,40.65759277,-111.8840027,-1,5,7,6,4,4,5,65,6,3,22,60,16,-4.84149,-0.0905244,-2.38907,0.927281,-1.604981204,-0.030009348,-0.791990161,0.307398874,0,0,0,0,1
R_exGBJ5pqx6ydyUB,Default Response Set,Anonymous,,,108.84.241.94,0,06MAY16:02:06:00,06MAY16:02:34:00,1,202577,2,0,1,0,,0,,,,0,0,,1,4,2,2,2,2,3,5,5,5,4,9,,5,6,5,6,7,3,2,2,6,6,6,4,2,6,6,6,7,3,2,6,6,5,6,2,5,5,5,5,6,3,6,2,5,7,6,3,5,2,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2,3,1,1,3,2,1,1,5,0,0,0,0,0,0,1,2,2,2,3,3,1,5,4,2,1,34,19,3,,2,0,1,,,,,,36.00740051,-79.87319946,-1,2,6,6,6,6,6,73,5,3,16,82,26,-4.1353,-2.90855,-2.64561,0.0853011,-1.370875241,-0.964200707,-0.877034616,0.028277795,0,0,0,0,1
R_6eSy7wMiEUiJMkB,Default Response Set,Anonymous,,,24.16.65.41,0,06MAY16:06:09:00,06MAY16:06:18:00,1,202681,2,0,1,0,,0,,,,0,0,,1,8,4,3,4,4,4,5,5,5,4,9,,7,7,5,3,3,6,2,3,5,5,7,1,3,4,5,7,7,4,3,5,6,6,6,3,4,5,1,2,5,1,5,2,7,7,4,2,7,4,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,3,2,1,3,3,3,1,5,0,0,0,0,0,0,4,3,4,4,4,4,1,5,4,1,0,49,62,4,,2,0,,,,,1,E,47.55270386,-122.1479034,-1,5,6,5,5,5,5,67,6,4,21,84,16,-2.91293,-2.64981,-2.60776,-0.360127,-0.965652701,-0.878426939,-0.864487128,-0.119384129,0,0,0,0,1
R_4GH24gWAF37XR4N,Default Response Set,Anonymous,,,128.82.29.196,0,06MAY16:06:14:00,06MAY16:06:24:00,1,202683,2,0,1,1,,1,,,,0,0,,0,3,1,1,1,1,1,5,5,5,1,9,,7,7,4,3,7,7,4,6,6,6,3,4,3,7,5,7,7,2,2,7,7,4,7,5,3,5,7,1,5,6,7,2,6,4,7,2,3,5,1,3,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,4,6,4,2,48,5,3,,2,0,,1,,,,,36.93119812,-76.23970032,-1,5,4,2,5,6,3,67,6,5,19,80,31,-3.08973,-1.5277,-3.77364,1.56706,-1.024262897,-0.506441154,-1.250982914,0.519489216,0,0,0,0,1
R_8e0XEu50DW6WGfr,Default Response Set,Anonymous,,,65.35.229.57,0,06MAY16:08:12:00,06MAY16:08:28:00,1,202732,2,0,1,0,,0,,,,0,0,,1,7,2,1,1,1,1,5,5,5,2,9,,1,5,5,6,7,5,4,5,3,4,3,5,5,3,4,3,7,7,5,7,5,5,7,5,2,3,3,2,3,6,3,2,5,6,6,2,2,7,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,10,43,3,,2,1,,,,,,,28.48379517,-82.51300049,-1,2,4,3,3,3,3,41,6,6,32,63,32,-3.36861,0.569911,-1.64362,2.48741,-1.116713188,0.188928706,-0.544869287,0.824590425,0,0,0,0,1
R_6Va9IyuPdRQa5SZ,Default Response Set,Anonymous,,,207.243.248.194,0,06MAY16:09:26:00,06MAY16:09:32:00,1,202761,2,0,1,0,,1,,,,0,0,,0,4,3,2,1,2,3,5,5,5,3,9,,7,7,6,2,7,7,2,2,6,6,7,7,4,3,5,6,7,6,3,7,5,6,6,5,2,6,2,5,6,5,6,2,6,7,3,2,7,6,3,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,1,1,2,2,1,1,2,7,7,7,7,7,7,1,1,3,2,1,3,2,1,6,3,2,34,16,6,,2,1,,,,,,,33.97920227,-81.2589035,-1,6,6,6,4,5,3,68,6,6,27,88,32,-4.76602,-0.915441,-2.42777,1.18583,-1.579962474,-0.303473848,-0.804819429,0.393109324,0,0,0,0,1
R_42RKo7sB3iYFL5b,Default Response Set,Anonymous,,,98.114.250.55,0,06MAY16:09:45:00,06MAY16:09:52:00,1,202773,2,0,1,0,,0,,,,0,0,,1,8,2,1,1,3,2,5,5,5,3,9,,6,6,3,3,5,3,4,4,6,4,4,3,5,4,4,4,7,4,4,6,6,6,4,3,5,4,6,2,4,5,4,2,6,6,5,4,2,6,4,1,,5,Citizens,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,2,2,1,2,1,2,5,0,0,0,0,0,0,2,3,2,3,3,2,2,5,2,5,3,39,57,2,,2,0,1,,,,,,39.91229248,-75.15329742,-1,5,4,4,3,4,5,53,4,3,21,74,23,-4.67769,3.67839,-2.39875,-0.295609,-1.550680581,1.219407003,-0.795199135,-0.097996048,0,0,0,0,1
R_8B3Ex0Ai747uYMB,Default Response Set,Anonymous,,,208.102.10.188,0,06MAY16:09:58:00,06MAY16:10:09:00,1,202780,2,0,1,0,,0,,,,0,0,,1,8,2,1,2,2,2,5,5,5,3,9,,2,5,3,4,3,3,3,4,1,5,5,4,4,3,3,3,4,5,4,4,3,4,6,4,1,3,4,2,3,1,3,2,2,5,5,1,3,6,5,1,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,3,3,2,4,3,4,5,4,4,5,4,5,2,1,5,3,2,1,18,57,4,,2,1,,,,,,,38.92230225,-84.75090027,-1,4,5,4,4,4,4,48,7,7,30,51,18,-4.2863,-5.05297,-4.14294,-0.110237,-1.420932592,-1.675088015,-1.373407944,-0.036544186,0,0,0,0,1
