V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_8_TEXT,Q11_9,Q11_10_1,Q11_10_2,Q11_10_3,Q11_10_4,Q11_10_5,Q11_10_6,Q11_10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_8jL7CZLu8ZLQmXz,Default Response Set,Anonymous,,,108.84.26.189,0,05MAY16:19:58:00,05MAY16:21:02:00,1,202323,2,0,1,0,,0,,,,0,0,,1,5,2,1,1,1,2,5,5,5,3,9,,7,7,1,6,6,2,7,7,7,6,1,7,7,7,6,7,7,6,7,7,6,6,7,7,2,6,2,2,0,7,7,2,6,7,1,1,3,6,7,1,,1,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,2,1,2,3,1,1,1,1,1,2,1,1,2,1,1,1,2,1,4,3,3,11,23,4,,2,0,1,,,,,,33.91879272,-84.06780243,-1,2,1,1,1,1,1,46,7,6,32,65,34,-2.82108,1.07321,-0.202936,2.03472,-0.777729073,0.295867759,-0.055946385,0.560941519,0,1,0,0,0
R_03cb0zo7hcZpcZT,Default Response Set,Anonymous,,,75.143.234.113,0,05MAY16:20:47:00,05MAY16:21:17:00,1,202347,2,0,1,0,,0,,,,0,0,,1,7,1,1,2,1,2,5,5,5,3,9,,7,7,7,1,6,7,1,2,7,7,7,6,1,7,7,7,7,3,1,5,7,7,7,1,5,7,2,6,7,3,7,2,7,7,6,3,7,5,5,2,,2,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,2,7,7,7,7,7,7,5,5,3,4,5,6,1,1,3,2,1,44,42,2,,2,1,,,,,,,36.47129822,-81.81439972,-1,7,7,6,7,7,7,90,5,3,21,98,27,-4.70051,-4.04664,-2.93921,-0.331324,-1.295859489,-1.115597423,-0.810295727,-0.091341014,0,1,0,0,0
R_6u0iUiEJdj4dmst,Default Response Set,Anonymous,,,173.77.129.137,0,05MAY16:21:17:00,05MAY16:21:29:00,1,202377,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,1,5,5,5,1,9,,5,7,2,6,6,3,6,6,7,6,4,5,4,5,7,6,4,5,6,7,6,7,5,6,5,4,2,1,5,5,6,2,5,6,2,5,2,7,7,3,,1,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,3,5,7,5,6,5,6,4,4,4,5,5,5,2,6,3,5,2,33,13,4,,1,0,,,,,1,m,40.85290527,-73.91390228,-1,2,2,2,4,2,2,53,3,3,25,63,28,-2.37089,-0.182379,-0.563034,1.35756,-0.653618502,-0.050279131,-0.155219955,0.374258752,0,1,0,0,0
R_6Gta9GBkIhNX29D,Default Response Set,Anonymous,,,68.200.223.193,0,05MAY16:21:28:00,05MAY16:21:36:00,1,202385,2,0,1,0,,0,,,,0,0,,1,3,2,1,1,1,2,5,5,5,1,9,,6,6,2,6,7,2,2,7,6,6,4,7,7,7,6,7,6,6,1,7,6,5,7,6,1,6,7,2,7,7,6,2,6,6,1,6,2,6,6,1,,1,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,2,4,1,2,2,2,2,1,2,4,2,2,4,2,2,2,2,2,1,10,7,2,,2,1,,,,,,,27.83859253,-82.71659851,-1,2,6,1,1,7,2,64,2,7,27,67,35,0.705155,2.41019,-2.33794,-0.0439055,0.194400565,0.664452917,-0.644534685,-0.012104082,0,1,0,0,0
R_aVs05EUNVOFsx7f,Default Response Set,Anonymous,,,198.255.149.209,0,05MAY16:21:50:00,05MAY16:22:02:00,1,202403,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,2,5,5,5,2,9,,7,7,4,4,7,4,1,4,7,5,4,7,2,5,5,5,7,3,4,7,4,5,7,4,4,5,6,3,5,7,5,2,7,5,6,3,5,3,2,1,,4,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,2,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,4,3,2,33,14,3,,2,1,1,,,,,,42.17939758,-75.94909668,-1,4,7,4,6,4,4,64,5,4,17,81,35,-5.96017,-3.7559,-2.5362,1.10731,-1.643128692,-1.035444804,-0.699191968,0.305268614,0,1,0,0,0
R_2nKKV0z7y3n0w3H,Default Response Set,Anonymous,,,97.83.59.168,0,05MAY16:22:01:00,05MAY16:22:11:00,1,202419,2,0,1,0,,0,,,,0,0,,1,5,3,2,3,3,3,5,5,5,4,9,,4,5,4,5,6,4,3,4,4,4,4,3,4,4,5,5,5,4,4,6,5,5,6,4,5,5,4,2,5,3,4,2,4,4,3,3,4,5,4,3,,2,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,4,3,2,2,4,3,2,23,29,2,,2,1,,,,,,,42.8526001,-86.126297,-1,3,5,4,4,4,4,56,5,3,21,61,24,-3.44474,-4.14368,-3.7543,-0.898784,-0.9496627,-1.142349883,-1.035003708,-0.24778115,0,1,0,0,0
R_3t9pr9eI6UfQaix,Default Response Set,Anonymous,,,23.241.109.70,0,05MAY16:22:15:00,05MAY16:22:27:00,1,202437,2,0,1,0,,0,,,,0,0,,1,6,3,3,3,3,5,5,5,5,5,9,,7,7,5,3,4,7,2,2,7,6,6,7,3,7,7,6,7,6,2,4,7,7,5,2,4,5,5,4,7,1,7,2,7,6,6,2,5,4,4,1,,1,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,7,7,7,7,7,7,4,4,4,4,4,4,2,1,5,3,2,5,38,2,,2,1,,,,,,,34.27189636,-118.4571991,-1,5,6,6,5,6,6,79,6,4,24,93,21,-4.81737,-2.75727,-2.20593,-2.33414,-1.328076023,-0.760137622,-0.608141526,-0.643487083,0,1,0,0,0
R_2a9hMVAgESuDBgp,Default Response Set,Anonymous,,,24.2.133.129,0,05MAY16:22:33:00,05MAY16:22:37:00,1,202449,2,0,1,0,,0,,,,0,0,,1,2,1,1,1,2,2,5,5,5,2,9,,4,6,3,3,6,4,3,4,5,3,4,5,4,4,5,4,5,5,3,6,3,5,6,3,2,5,5,3,5,4,5,2,5,5,3,3,3,5,4,1,,2,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,2,1,1,3,7,7,7,7,7,7,3,3,3,3,3,3,2,2,5,3,1,7,4,1,,2,1,,,,,,,41.33869934,-72.69069672,-1,5,5,4,4,5,5,59,5,6,25,63,27,-3.36955,-0.724131,-1.2915,1.0808,-0.928933954,-0.199631961,-0.35604701,0.297960208,0,1,0,0,0
R_8cUvZz103qsFahT,Default Response Set,Anonymous,,,24.21.26.16,0,05MAY16:22:45:00,05MAY16:22:57:00,1,202462,2,0,1,0,,0,,,,0,0,,1,8,1,1,1,2,3,4,5,5,3,9,,6,7,3,2,7,7,1,2,5,5,7,4,1,7,5,7,6,1,1,6,3,6,6,1,1,6,7,1,7,5,7,2,5,7,7,1,7,5,1,3,,1,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,2,7,7,7,7,7,7,3,3,3,3,3,3,2,5,2,1,0,38,58,3,,2,0,,,1,,,,45.32339478,-122.9819946,-1,6,7,6,7,7,7,84,7,7,21,84,28,-5.21574,-3.9267,-3.32846,-0.278428,-1.437900605,-1.08253178,-0.917606063,-0.076758387,0,1,0,0,0
R_6u23OhkakEAsHGZ,Default Response Set,Anonymous,,,174.25.105.239,0,05MAY16:23:00:00,05MAY16:23:09:00,1,202482,2,0,1,0,,0,,,,0,0,,1,4,1,1,2,1,2,5,5,5,3,9,,7,7,4,2,6,7,2,5,7,7,6,5,4,7,6,6,6,3,2,6,6,5,5,3,4,6,6,5,7,4,7,2,7,6,5,5,4,4,5,2,,5,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,3,7,7,7,7,6,6,4,3,3,4,3,3,2,6,4,4,1,49,13,2,,2,1,,,,,,,45.6867981,-122.5755997,-1,6,6,3,4,6,5,76,3,4,19,88,26,-4.9482,0.148499,-2.46602,1.06798,-1.364143874,0.040938928,-0.679844403,0.294425928,0,1,0,0,0
R_004LiUngtBrXVNX,Default Response Set,Anonymous,,,64.4.98.226,0,05MAY16:23:22:00,05MAY16:23:40:00,1,202500,2,0,1,0,,0,,,,0,0,,1,4,4,5,5,5,5,5,5,5,5,9,,4,5,6,5,2,7,3,5,1,4,5,5,6,5,5,4,6,4,3,2,6,4,5,5,2,3,4,2,5,1,5,2,6,6,3,1,4,4,2,1,,5,(None),0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,2,4,5,6,6,6,7,6,2,2,1,2,1,3,1,6,1,3,1,48,19,3,,2,1,,,,,,,37.77810669,-80.05909729,-1,3,5,3,2,5,3,52,7,6,23,69,15,-4.77815,1.88232,-1.59426,0.688497,-1.317263662,0.518927145,-0.439513361,0.189808206,0,1,0,0,0
R_3a5VOB2OMejow17,Default Response Set,Anonymous,,,98.30.32.73,0,05MAY16:23:48:00,05MAY16:23:56:00,1,202526,2,0,1,0,1,0,,,,0,0,,0,7,2,2,1,2,4,5,5,5,4,9,,5,7,4,1,1,5,1,1,5,7,5,2,1,7,7,7,5,5,1,2,5,5,3,1,3,7,2,5,7,1,5,2,4,6,5,3,6,5,5,1,,2,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,3,2,2,3,7,7,7,7,7,7,5,5,5,5,5,5,2,1,3,2,1,36,44,2,,2,1,,,,,,,41.02209473,-83.67890167,-1,7,7,7,7,7,7,89,5,5,25,74,9,-6.09162,-0.567262,-1.92064,1.66426,-1.679367469,-0.156385551,-0.529491389,0.458811302,0,1,0,0,0
R_81W4TtntRSFSMV7,Default Response Set,Anonymous,,,108.95.142.241,0,06MAY16:01:05:00,06MAY16:01:17:00,1,202561,2,0,1,0,,0,,,,0,0,,1,5,1,1,2,1,3,5,5,5,3,9,,7,7,5,6,7,6,3,4,4,7,6,7,4,7,7,7,7,7,4,7,7,5,7,4,3,7,1,2,7,7,7,2,7,7,6,1,4,7,6,7,S,1,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,2,4,3,2,5,21,3,,2,1,,,,,,,37.76069641,-122.4841995,-1,2,5,4,4,4,4,72,7,5,32,81,35,-3.47102,-4.33602,-3.19688,-0.302314,-0.956907698,-1.195375111,-0.881331448,-0.083343396,0,1,0,0,0
R_0MQEXuRi9nAKCnr,Default Response Set,Anonymous,,,108.211.180.232,0,06MAY16:01:33:00,06MAY16:01:45:00,1,202569,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,1,5,5,5,1,9,,6,7,3,5,6,2,3,5,6,5,3,6,5,4,6,5,6,7,3,5,6,6,5,6,2,5,4,2,6,5,6,2,6,5,4,2,3,6,7,1,,1,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,3,2,3,2,2,3,2,3,2,2,1,2,1,1,7,4,3,5,19,4,,2,1,,,,,,,37.80329895,-122.4107971,-1,3,5,3,3,5,2,58,6,6,32,69,27,-0.216182,-1.88612,-0.4273,1.74622,-0.059598107,-0.519974747,-0.117800145,0.481406434,0,1,0,0,0
R_eYaOLM2OEmjJcKp,Default Response Set,Anonymous,,,174.59.152.147,0,06MAY16:05:44:00,06MAY16:05:56:00,1,202667,2,0,1,0,,0,,,,0,0,,1,7,2,1,3,1,4,5,5,5,3,9,,5,7,3,1,5,6,3,1,6,6,7,0,2,6,6,6,7,5,1,5,7,7,6,2,2,6,4,2,6,1,7,2,7,7,6,3,3,6,6,1,,2,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,3,5,5,5,6,6,7,2,1,2,2,2,2,2,3,5,2,1,39,50,3,,2,1,,,,,,,40.6894989,-76.19580078,-1,7,5,7,6,7,6,81,5,6,28,84,17,-5.81763,-0.676653,-1.84675,1.37911,-1.603832571,-0.186542994,-0.509121034,0.380199761,0,1,0,0,0
R_0jH1iOnIq4U33oN,Default Response Set,Anonymous,,,167.73.112.8,0,06MAY16:02:55:00,06MAY16:06:03:00,1,202594,2,0,1,0,,1,,,,0,0,,0,5,3,1,2,2,3,5,5,5,4,9,,2,6,4,4,6,6,4,4,2,4,4,5,4,4,4,4,4,3,4,6,5,4,5,4,4,4,3,4,4,4,4,2,5,5,3,3,5,4,3,1,,2,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,6,6,6,6,6,6,4,4,4,4,4,4,2,1,4,4,3,23,26,4,,2,1,,,,,,,42.88009644,-85.54579926,-1,4,4,4,4,4,4,52,5,4,19,62,26,-4.1987,-3.4397,-3.06059,0.0799956,-1.157518064,-0.948273248,-0.843758357,0.022053577,0,1,0,0,0
R_aa5mVabyuPo64Nn,Default Response Set,Anonymous,,,98.71.254.220,0,06MAY16:06:24:00,06MAY16:06:32:00,1,202688,0,0,1,0,,0,,,,0,0,,1,7,3,2,3,2,4,5,5,5,4,9,,5,6,3,4,5,4,2,4,4,5,4,4,3,5,6,6,4,5,4,5,6,5,7,5,5,6,2,2,5,5,6,2,5,6,6,4,4,5,5,1,,5,none,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,2,3,1,4,4,4,4,4,4,4,5,4,5,5,5,4,2,3,2,3,1,10,44,2,,2,1,,,,,,,30.21870422,-81.7539978,-1,4,6,4,5,4,3,65,4,3,22,66,26,-4.29013,-4.75702,-3.58902,-0.635304,-1.182723932,-1.311438441,-0.989438513,-0.175143701,0,1,0,0,0
R_6YbCg4IDgMKKlSt,Default Response Set,Anonymous,,,73.230.106.254,0,06MAY16:08:20:00,06MAY16:08:27:00,1,202733,2,0,1,0,,0,,,,0,0,,1,6,1,1,2,2,2,5,5,5,2,9,,4,6,3,4,7,4,3,3,5,5,4,7,4,4,5,5,5,6,4,6,5,5,5,4,4,5,4,3,5,5,5,2,6,5,4,3,4,5,4,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,4,5,5,6,6,5,5,3,3,3,3,4,4,2,3,2,4,2,39,33,3,,1,1,,,,,,,40.28509521,-75.95230103,-1,4,5,5,4,4,4,60,5,4,24,67,30,-5.35999,-3.37682,-3.70658,-1.71613,-1.477668147,-0.930938183,-1.021848026,-0.473111076,0,1,0,0,0
R_8HtGa1FfT3Jzkax,Default Response Set,Anonymous,,,64.71.117.130,0,06MAY16:08:44:00,06MAY16:08:51:00,1,202740,2,0,1,0,,0,,,,0,0,,1,7,3,2,4,3,3,5,5,5,4,9,,4,4,7,4,6,2,4,4,4,3,4,1,5,3,4,3,5,4,5,6,4,4,7,4,2,4,1,2,4,1,4,2,3,7,5,4,3,5,4,3,,2,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,1,2,1,17,47,2,,2,1,,,,,,,37.5045929,-96.28140259,-1,4,4,4,3,3,4,47,4,6,23,59,21,-1.53881,-1.09857,-1.71262,1.27142,-0.424226635,-0.302859128,-0.472143422,0.350511258,0,1,0,0,0
R_bNMi8rW5gVACA1T,Default Response Set,Anonymous,,,73.181.66.50,0,06MAY16:09:19:00,06MAY16:09:30:00,1,202756,2,0,1,0,,0,,,,0,0,,1,7,4,1,2,1,3,5,5,5,3,9,,6,6,3,2,7,7,1,2,5,7,6,5,2,6,6,7,7,5,2,5,6,7,7,2,4,6,2,2,6,3,7,2,6,6,4,3,4,5,5,1,,1,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,6,6,6,6,6,6,4,4,4,4,4,4,2,5,1,1,0,6,49,2,,2,1,,,,,,,40.52400208,-105.1396027,-1,6,7,6,6,6,6,82,5,4,24,77,27,-4.78504,-4.44488,-3.62883,-0.00914761,-1.319163131,-1.225386166,-1.000413527,-0.002521858,0,1,0,0,0
R_8Hcz6ihS6HLqILz,Default Response Set,Anonymous,,,108.67.236.92,0,06MAY16:09:36:00,06MAY16:09:50:00,1,202766,2,0,1,0,,0,,,,0,0,,1,7,4,4,4,4,5,5,5,5,4,9,,5,7,6,2,3,6,1,1,3,7,7,2,1,6,7,7,7,5,1,3,6,7,4,2,4,7,5,3,7,1,7,2,5,7,7,2,5,5,3,1,,2,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,1,3,1,4,4,4,5,5,4,4,3,3,2,2,2,2,1,5,1,2,1,19,49,2,,2,1,,,,,,,30.23899841,-91.98950195,-1,6,7,7,7,7,6,88,6,4,23,86,13,-1.7654,-3.05635,-1.4655,0.498866,-0.48669407,-0.842589453,-0.404016177,0.137529808,0,1,0,0,0
R_9XgDCFKxmfRoeax,Default Response Set,Anonymous,,,108.208.17.115,0,06MAY16:09:56:00,06MAY16:10:06:00,1,202778,2,0,1,0,,0,,,,0,0,,1,7,3,2,2,3,2,5,5,5,2,9,,4,7,2,1,7,7,1,2,4,7,7,1,1,7,7,7,7,1,1,5,7,7,7,1,6,7,4,1,7,1,7,2,7,7,4,7,2,4,1,1,,2,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,1,3,2,3,4,2,4,2,4,3,5,4,4,3,3,1,2,3,2,4,1,23,45,3,,2,1,,,,,,,43.56739807,-83.82209778,-1,7,7,6,7,7,7,90,1,2,9,77,21,-2.33676,-2.14641,-2.40042,-0.742674,-0.644209377,-0.591732762,-0.661759476,-0.204743985,0,1,0,0,0
R_0195ElUERscLD3n,Default Response Set,Anonymous,,,172.124.10.150,0,06MAY16:10:22:00,06MAY16:10:36:00,1,202795,2,0,1,0,,1,,,,0,0,,0,5,1,1,1,1,1,5,5,5,4,9,,5,5,4,4,6,4,3,5,4,6,4,6,5,5,6,5,6,6,3,6,4,4,5,5,1,6,4,4,5,5,4,2,5,6,4,1,3,6,6,1,,1,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,5,6,5,5,6,4,2,2,2,2,2,2,2,1,8,4,3,45,21,4,,2,1,,,,,,,30.20350647,-95.66329956,-1,4,5,3,3,5,3,60,7,7,32,66,28,-4.28034,-5.52221,-3.57072,-0.0671985,-1.180024977,-1.522389747,-0.98439348,-0.01852561,0,1,0,0,0
R_eDLRCOu3fjPgx9P,Default Response Set,Anonymous,,,184.4.195.30,0,06MAY16:10:45:00,06MAY16:10:58:00,1,202808,2,0,1,0,,0,,,,0,0,,1,8,2,2,4,4,5,5,5,5,2,9,,5,6,5,4,6,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,4,3,3,4,5,4,2,4,5,5,5,5,4,4,1,,5,Fifth Thir,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,2,4,4,4,4,5,5,6,6,6,6,6,6,2,5,1,1,0,10,51,2,,1,1,,,,,,,28.66160583,-81.53070068,-1,4,4,4,4,4,4,52,3,3,18,65,25,-4.73305,1.84266,-1.00649,0.537674,-1.304830275,0.507993483,-0.277474065,0.148228587,0,1,0,0,0
R_a5lhBqhWXYDVbql,Default Response Set,Anonymous,,,206.51.101.133,0,06MAY16:11:07:00,06MAY16:11:19:00,1,202820,2,0,1,0,,0,,,,0,1,,0,4,2,1,1,1,2,5,5,5,2,9,,6,7,4,1,6,7,1,1,4,5,5,4,2,7,6,7,5,4,1,6,5,5,5,1,2,7,5,3,7,5,7,2,7,5,3,4,5,5,3,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,1,1,3,6,5,5,5,5,4,3,3,4,4,3,4,1,1,4,4,3,15,19,3,,2,1,,,,,,,41.68089294,-86.86579895,-1,7,7,7,6,7,7,87,4,6,22,76,26,-5.16658,-0.569566,-1.67709,0.949146,-1.424347936,-0.157020729,-0.462348339,0.261665192,0,1,0,0,0
R_d4N70ma82V2cJM1,Default Response Set,Anonymous,,,96.59.212.24,0,06MAY16:11:14:00,06MAY16:11:20:00,1,202821,2,0,1,0,,0,,,,0,0,,1,6,4,2,3,1,4,5,5,5,3,9,,6,4,5,4,3,3,4,5,5,3,4,1,4,2,3,2,4,3,4,2,3,4,5,4,4,2,6,5,3,1,3,2,3,6,4,4,4,4,4,1,,1,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,4,4,3,4,3,3,4,4,4,5,4,4,3,2,2,1,1,0,10,39,4,,2,1,,,,,,,27.86610413,-82.32649994,-1,4,4,3,4,4,4,41,4,4,19,66,12,-1.32215,-0.285282,-1.03909,0.978082,-0.364496751,-0.078647931,-0.286461392,0.269642409,0,1,0,0,0
R_57TmuP8QMNF7ZlP,Default Response Set,Anonymous,,,174.124.87.183,0,06MAY16:11:51:00,06MAY16:12:01:00,1,202844,2,0,1,0,,0,,,,0,0,,1,8,3,1,1,3,4,5,5,5,3,9,,4,4,4,4,5,4,3,2,4,6,4,4,4,5,5,6,6,4,2,5,5,5,4,4,5,5,5,4,5,3,5,2,4,4,4,4,4,4,5,3,,2,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,3,3,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,1,1,0,51,56,2,,2,1,,,,,,,43.91020203,-91.24320221,-1,4,5,6,4,6,4,66,4,3,20,65,21,-2.12163,-1.04501,-3.79483,-0.607487,-0.584901291,-0.288093446,-1.046177216,-0.167474975,0,1,0,0,0
R_cvS4kdFsNSIQLl3,Default Response Set,Anonymous,,,73.135.143.208,0,06MAY16:11:47:00,06MAY16:12:04:00,1,202839,2,0,1,0,,0,,,,0,0,,1,8,3,1,2,1,3,4,5,5,3,9,,2,6,6,2,2,6,5,4,6,5,2,3,5,3,3,4,7,7,1,6,5,5,4,4,3,3,5,3,5,4,7,2,6,7,5,6,2,7,6,2,,1,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,2,2,2,3,1,2,1,3,2,1,1,1,1,1,1,1,5,4,1,0,21,60,6,,2,0,1,,,,,,39.0059967,-77.10250092,-1,6,3,4,3,7,4,57,2,5,27,73,19,-1.40284,-0.758946,-0.540974,0.338266,-0.386741763,-0.209229929,-0.149138347,0.093254818,0,1,0,0,0
R_1S5ryziTB79f5Tn,Default Response Set,Anonymous,,,68.194.113.241,0,06MAY16:12:09:00,06MAY16:12:18:00,1,202860,2,0,1,0,,0,,,,0,0,,1,8,4,2,1,4,2,5,5,5,4,9,,4,4,4,3,7,3,2,4,4,7,4,6,4,5,7,7,7,6,4,7,7,7,7,4,5,7,4,1,7,5,7,2,4,5,5,3,2,4,4,1,,5,n/a,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,2,2,2,2,2,2,2,5,2,3,1,7,65,2,,2,1,,,,,,,41.22410583,-73.05169678,-1,5,6,4,4,4,4,74,5,3,22,65,32,-4.66217,-2.24747,-3.49517,-3.04312,-1.285289731,-0.619593475,-0.963565488,-0.838942142,0,1,0,0,0
R_e9HxHh8pBJ0r44B,Default Response Set,Anonymous,,,50.80.250.239,0,06MAY16:12:19:00,06MAY16:12:30:00,1,202865,2,0,1,0,,0,,,,0,0,,1,8,3,5,3,3,3,5,5,5,3,9,,5,3,3,2,4,3,1,2,1,1,5,1,6,6,6,6,4,4,2,4,5,5,4,1,6,6,5,3,7,1,6,2,3,6,4,4,3,3,3,1,,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,1,1,3,1,1,4,3,4,4,1,2,4,3,4,4,1,5,5,1,0,16,60,2,,2,1,,,,,,,41.64900208,-93.62750244,-1,6,7,6,2,6,7,72,4,2,16,58,14,-3.56368,-0.863913,-0.561779,1.29158,-0.982452658,-0.238167743,-0.154873971,0.356069065,0,1,0,0,0
R_aboGawsJYmRGKoJ,Default Response Set,Anonymous,,,173.72.27.146,0,06MAY16:12:39:00,06MAY16:12:51:00,1,202881,2,0,1,0,,0,,,,0,0,,1,7,3,2,3,3,3,3,5,5,5,9,,7,7,7,7,6,7,1,1,7,7,4,7,1,7,7,7,7,7,1,7,7,7,7,1,1,7,1,1,7,7,7,2,7,7,4,1,4,7,7,1,,4,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,4,3,2,31,48,2,,2,1,,,,,,,39.75810242,-74.92559814,-1,1,7,7,7,7,7,85,7,7,35,84,34,-4.89497,-3.51393,-2.35237,-2.66087,-1.349469169,-0.968737336,-0.648512818,-0.7335616,0,1,0,0,0
R_38Uz2pSDGhh5bz7,Default Response Set,Anonymous,,,205.209.247.213,0,06MAY16:12:49:00,06MAY16:13:03:00,1,202887,2,0,1,0,,0,,,,0,0,,1,7,1,2,2,3,4,5,5,3,3,9,,2,7,7,4,6,6,6,1,2,7,3,4,4,5,6,5,7,4,2,6,6,7,6,5,5,7,3,1,6,4,6,2,6,7,5,5,5,6,5,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,1,2,5,4,5,5,6,6,3,3,3,3,3,2,1,5,1,2,1,45,46,2,,2,1,,,,,,,34.09460449,-101.6829987,-1,4,2,7,4,6,3,68,3,3,21,74,26,-4.8397,0.100264,0.722901,0.263763,-1.334232066,0.027641268,0.199292868,0.072715468,0,1,0,0,0
