V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_8_TEXT,Q11_9,Q11_10_1,Q11_10_2,Q11_10_3,Q11_10_4,Q11_10_5,Q11_10_6,Q11_10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_a9wgfODHW07zewB,Default Response Set,Anonymous,,,173.20.158.87,0,05MAY16:21:43:00,05MAY16:21:54:00,1,202393,2,0,1,0,,0,,,,0,0,,1,7,1,2,3,1,3,5,5,5,3,9,,4,4,5,5,3,2,4,4,5,4,4,1,5,4,3,3,5,4,4,4,6,7,5,5,6,4,4,3,4,1,3,2,5,7,5,4,4,4,4,1,,1,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,1,1,3,7,7,4,5,6,7,3,3,4,4,3,2,2,3,1,2,1,14,49,3,,2,1,,,,,,,41.77679443,-88.46040344,-1,3,4,4,3,4,3,46,4,2,18,70,14,-5.57544,-1.54076,-2.99926,-0.654469,-1.437350637,-0.397208537,-0.773210414,-0.168722367,0,0,1,0,0
R_7a0hy4HrahcjReR,Default Response Set,Anonymous,,,24.186.251.26,0,05MAY16:21:51:00,05MAY16:21:57:00,1,202404,2,0,1,0,,0,,,,0,0,,1,5,1,2,1,1,2,5,5,5,3,9,,5,7,4,6,6,7,1,1,7,7,1,6,4,4,7,7,7,7,4,7,4,7,6,5,2,7,4,1,7,5,6,2,6,6,6,1,4,7,7,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,2,1,1,4,2,2,3,2,1,2,4,3,4,4,4,2,2,1,2,4,2,33,21,2,,2,0,1,,,,,,40.64480591,-73.88030243,-1,2,7,7,4,4,3,72,7,6,34,76,30,-3.35217,0.265351,-3.72229,0.496381,-0.864190752,0.068407593,-0.959607834,0.127967218,0,0,1,0,0
R_0Sz8iCOgKmF55tP,Default Response Set,Anonymous,,,24.111.158.179,0,05MAY16:21:56:00,05MAY16:22:10:00,1,202408,2,0,1,0,,0,,,,0,0,,1,8,4,4,4,4,4,5,5,5,4,9,,5,3,3,3,1,3,2,3,2,5,5,1,3,5,5,5,5,6,3,1,5,5,2,3,1,5,3,2,5,1,5,2,2,5,2,1,2,7,7,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,2,2,3,3,3,3,2,5,3,1,0,35,60,3,,2,1,,,,,,,47.87190247,-97.15029907,-1,5,6,5,5,5,5,66,7,7,34,52,6,-1.47126,-2.81884,-2.79207,-2.7477,-0.37929141,-0.726698067,-0.71979675,-0.708358147,0,0,1,0,0
R_7Ny1L6Yb4kB1xzL,Default Response Set,Anonymous,,,8.25.104.76,0,05MAY16:22:11:00,05MAY16:22:22:00,1,202432,2,0,1,0,,0,,,,0,0,,1,8,1,2,2,2,1,5,5,5,3,9,,3,6,1,4,7,6,1,4,4,5,6,7,4,5,6,6,6,3,4,7,6,6,7,5,4,5,2,3,4,2,5,2,2,7,7,1,5,4,2,2,,1,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,6,6,7,7,7,7,4,4,5,5,6,6,2,2,1,1,0,6,51,7,C,2,1,,,,,,,37.75100708,-97.8219986,-1,4,7,4,4,4,3,62,7,4,20,70,30,-5.32299,-5.27642,-3.9926,0.164024,-1.372268927,-1.360263163,-1.029293859,0.042285452,0,0,1,0,0
R_dgTY2RTfntgtUZn,Default Response Set,Anonymous,,,73.153.102.130,0,05MAY16:22:22:00,05MAY16:22:33:00,1,202442,2,0,1,0,,1,,,,0,0,,0,8,3,1,2,3,2,5,5,5,3,9,,2,7,7,3,7,3,2,2,5,5,3,4,3,2,4,5,7,4,3,6,3,2,6,5,3,5,5,2,5,1,5,2,5,6,3,1,4,6,6,1,,4,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,3,1,1,5,0,0,0,0,0,0,2,2,3,2,4,2,2,5,2,1,0,6,64,4,,2,1,,,,,,,39.66029358,-104.7680969,-1,5,6,6,5,5,3,61,7,5,28,64,24,-3.56682,-0.817099,-4.44179,0.906587,-0.919527607,-0.210648445,-1.145095219,0.233718487,0,0,1,0,0
R_8e0a4hLH6lHp1hb,Default Response Set,Anonymous,,,73.175.167.10,0,05MAY16:13:30:00,05MAY16:22:43:00,1,202066,2,0,1,0,,0,,,,0,0,,1,6,2,1,1,2,2,5,5,5,2,9,,3,7,7,5,7,7,3,4,3,5,3,6,5,3,5,5,4,2,2,7,5,5,6,4,3,5,5,2,5,4,5,2,7,7,6,2,5,5,4,1,,2,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,2,2,2,2,2,2,2,6,1,4,2,33,38,3,,2,1,,,,,,,41.30450439,-75.75800323,-1,3,5,4,3,6,4,58,6,5,22,76,30,-3.38032,-2.89616,-2.19363,-1.67647,-0.871447833,-0.746631193,-0.565518682,-0.432194629,0,0,1,0,0
R_4PCuUBrfoMgcMeN,Default Response Set,Anonymous,,,108.249.83.60,0,05MAY16:22:53:00,05MAY16:23:00:00,1,202471,2,0,1,0,,0,,,,0,0,,1,8,2,1,1,1,1,5,5,5,3,9,,6,6,3,3,2,6,2,3,4,5,3,7,4,4,5,5,6,6,3,4,5,5,3,5,1,4,3,3,5,3,4,2,5,7,5,1,3,6,6,1,,2,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,3,2,2,2,4,4,1,2,2,2,2,2,2,5,6,2,1,42,58,3,,2,1,,,,,,,32.82290649,-79.85489655,-1,5,6,5,4,5,3,60,7,7,32,70,19,-5.128,-0.110438,-2.61147,1.36187,-1.322000428,-0.02847096,-0.673237999,0.351090625,0,0,1,0,0
R_0JwnopdLX5gblwp,Default Response Set,Anonymous,,,45.47.139.47,0,05MAY16:23:04:00,05MAY16:23:14:00,1,202485,2,0,1,0,,0,,,,1,0,,0,7,1,1,2,2,3,5,5,5,3,9,,7,7,6,3,6,7,2,3,7,5,7,5,3,5,5,5,7,4,2,6,7,7,5,3,4,5,7,7,5,4,5,2,7,7,7,3,7,5,4,1,,4,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,4,4,2,3,3,3,2,3,3,4,3,2,3,1,2,4,2,1,22,48,2,,2,1,,,,,,,42.47279358,-73.2743988,-1,5,6,5,5,6,5,67,5,4,22,104,26,-3.39252,0.302181,-3.29108,3.22374,-0.874592998,0.077902381,-0.848441726,0.831081447,0,0,1,0,0
R_6lM27MAMVNswXvD,Default Response Set,Anonymous,,,108.12.64.214,0,06MAY16:00:32:00,06MAY16:00:45:00,1,202546,2,0,1,0,,0,,,,0,0,,1,7,3,1,3,2,3,5,5,5,3,9,,4,5,2,4,5,4,4,4,4,5,4,4,4,4,5,5,4,5,4,5,4,5,5,4,4,5,4,4,5,5,3,2,4,4,4,4,4,5,5,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2,5,0,0,0,0,0,0,2,2,4,2,4,2,2,3,1,2,1,45,44,1,,2,1,,,,,,,31.63929749,-98.97699738,-1,4,4,4,4,4,4,56,4,4,23,60,24,-2.78531,0.507159,-1.10777,1.93567,-0.718054019,0.130745791,-0.285583544,0.499016491,0,0,1,0,0
R_3zcja8QuMNFP5qZ,Default Response Set,Anonymous,,,97.95.4.125,0,06MAY16:01:04:00,06MAY16:01:11:00,1,202560,2,0,1,0,,0,,,,0,0,,1,5,3,2,2,3,4,5,5,5,3,9,,6,7,3,1,3,6,1,2,6,5,6,4,3,5,6,5,6,5,2,5,6,6,3,2,2,6,7,3,7,2,6,2,7,6,7,2,6,5,5,1,,4,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,2,3,1,5,0,0,0,0,0,0,2,2,4,3,3,3,2,6,1,1,0,23,30,3,,2,1,,,,,,,44.39179993,-83.83589935,-1,7,7,6,5,6,6,77,6,6,27,88,17,-5.09339,-3.80438,-3.58576,-0.605179,-1.313077956,-0.980770669,-0.924410346,-0.156015386,0,0,1,0,0
R_dbcXvOHgkUlNH49,Default Response Set,Anonymous,,,108.86.94.166,0,05MAY16:21:44:00,06MAY16:01:43:00,1,202395,2,0,1,0,,0,,,,0,0,,1,6,2,1,1,1,1,5,5,5,2,9,,6,7,6,5,7,6,2,5,7,5,6,7,5,5,5,6,7,7,5,7,6,6,7,5,1,5,6,6,5,6,5,2,7,6,6,1,5,7,6,2,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,2,2,2,3,2,3,3,2,2,2,1,2,2,2,2,3,2,2,14,40,4,,2,1,,,,,,,38.69180298,-89.9910965,-1,3,6,3,3,3,3,57,7,7,34,93,34,-6.82245,-0.815799,-1.5058,1.74178,-1.758830308,-0.210313305,-0.388195835,0.449031573,0,0,1,0,0
R_5sYiVXCs2mbWN8x,Default Response Set,Anonymous,,,76.8.189.66,0,06MAY16:03:08:00,06MAY16:03:15:00,1,202600,2,0,1,0,,0,,,,0,0,,1,8,1,1,1,1,1,5,5,5,3,9,,5,5,5,4,5,4,3,3,5,4,5,4,4,4,4,5,5,4,4,5,5,5,4,3,4,4,4,3,5,3,4,2,5,5,4,4,4,4,4,1,,2,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,2,1,18,54,5,,2,1,,,,,,,37.31689453,-82.63960266,-1,4,5,5,4,4,5,57,4,4,20,69,21,-9.4387,-0.744765,-1.54274,4.02007,-2.433300593,-0.192000712,-0.397718982,1.036375636,0,0,1,0,0
R_b9HTTnTbgpRoIZf,Default Response Set,Anonymous,,,71.82.222.206,0,06MAY16:05:16:00,06MAY16:05:23:00,1,202651,2,0,1,0,,0,,,,0,0,,1,4,1,1,2,2,1,5,5,5,3,9,,6,6,6,2,6,7,1,2,7,7,6,6,2,6,7,7,6,5,2,7,6,7,6,2,1,7,6,6,7,6,6,2,7,6,5,2,6,6,6,1,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,2,2,6,6,7,6,6,7,1,1,1,1,2,1,1,1,5,3,2,51,11,4,,1,1,,,,,,,43.11599731,-88.51909637,-1,6,7,6,6,6,6,84,6,7,30,93,31,-4.60219,0.988948,-0.160339,1.40765,-1.186446402,0.254951185,-0.041335458,0.362892727,0,0,1,0,0
R_cAzaYGOBebPcjQx,Default Response Set,Anonymous,,,98.225.112.197,0,06MAY16:05:58:00,06MAY16:06:03:00,1,202677,2,0,1,0,,0,,,,0,1,,0,6,3,1,3,2,3,5,5,5,3,9,,5,6,5,3,5,6,2,2,5,6,4,4,3,6,6,6,4,5,2,5,6,6,5,3,3,7,2,2,6,3,7,2,6,6,4,2,5,6,5,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,4,4,4,3,5,4,2,3,2,3,4,2,1,1,4,2,1,3,40,2,,1,1,,,,,,,32.331604,-110.9849014,-1,5,6,6,5,6,5,77,6,5,27,72,22,-5.50897,-3.67787,-3.76339,0.129844,-1.420214645,-0.94815634,-0.97020343,0.033473835,0,0,1,0,0
R_b30QLpjGMmFhhRj,Default Response Set,Anonymous,,,172.56.15.215,0,06MAY16:06:38:00,06MAY16:06:48:00,1,202692,2,0,1,0,,0,,,,0,0,,1,4,3,1,3,1,3,5,5,5,3,9,,7,5,3,7,7,3,5,1,5,2,5,5,5,7,7,4,4,7,3,7,5,7,5,1,1,7,7,1,7,7,7,2,3,5,1,7,1,6,6,1,,2,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,2,1,2,1,3,3,2,3,7,7,7,7,7,7,1,1,1,1,1,1,2,1,5,3,2,45,16,4,,2,0,1,,,,,,29.74189758,-95.56430054,-1,1,3,7,3,5,7,67,1,7,27,62,31,-5.20638,0.791906,-2.74902,-0.0326536,-1.342206823,0.20415368,-0.708698443,-0.008418111,0,0,1,0,0
R_a4Sawb32ffiiECN,Default Response Set,Anonymous,,,174.51.178.23,0,06MAY16:07:41:00,06MAY16:07:51:00,1,202724,2,0,1,0,,0,,,,0,0,,1,8,2,1,3,2,3,5,5,5,4,9,,5,5,4,4,4,5,4,3,6,5,5,3,4,5,6,5,7,4,2,6,7,7,6,4,2,4,5,4,4,2,5,2,5,6,5,5,4,5,4,1,,2,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,1,4,3,6,51,2,,2,1,,,,,,,39.70550537,-104.9664001,-1,4,4,5,4,6,4,61,3,6,22,80,21,-6.32053,0.305318,-2.78231,1.39429,-1.629435134,0.078711101,-0.717280618,0.359448513,0,0,1,0,0
R_9S9qDsWW0pD6Z1z,Default Response Set,Anonymous,,,71.114.98.61,0,06MAY16:08:03:00,06MAY16:08:09:00,1,202730,2,0,1,0,,0,,,,0,0,,1,6,3,3,3,5,3,5,5,5,3,9,,7,7,7,1,7,7,7,1,7,7,7,1,1,7,7,7,7,1,1,7,7,7,7,1,7,7,7,7,7,1,7,2,7,7,7,1,7,1,1,1,,1,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,1,1,1,1,1,1,1,6,1,1,0,21,36,2,,2,1,,,,,,,38.85159302,-76.8839035,-1,7,1,7,7,7,7,85,7,1,11,105,23,-4.42628,-2.61976,-2.75957,-2.28553,-1.141096734,-0.675375164,-0.711418237,-0.589210538,0,0,1,0,0
R_6lEEKkFYbgrMEol,Default Response Set,Anonymous,,,69.129.198.142,0,06MAY16:08:45:00,06MAY16:08:54:00,1,202741,2,0,1,1,,0,,,,0,0,,0,5,2,1,2,1,4,5,5,5,2,9,,5,7,2,4,7,1,2,5,6,6,6,6,2,6,6,6,6,5,2,6,4,6,4,4,4,5,4,2,6,6,6,2,6,4,6,4,4,6,4,3,,1,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,3,3,4,4,4,2,2,4,3,2,51,30,2,,2,1,,,,,,,43.02859497,-89.51809692,-1,4,6,3,6,6,4,70,4,4,23,69,29,-5.68518,-4.43989,-3.48101,0.122043,-1.465641652,-1.144605398,-0.897405755,0.031462734,0,0,1,0,0
R_5pVsCl8Fk29gqnH,Default Response Set,Anonymous,,,72.34.3.92,0,06MAY16:09:12:00,06MAY16:09:43:00,1,202753,2,0,1,0,,0,,,,0,0,,1,7,2,2,2,3,3,5,5,5,3,9,,6,6,4,2,4,7,1,2,6,6,7,3,2,6,6,7,6,4,2,5,6,5,6,2,5,6,6,2,3,4,6,2,7,6,7,2,4,5,5,3,,4,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,3,3,3,3,3,3,2,2,4,2,1,14,44,4,,2,1,,,,,,,40.72250366,-89.53029633,-1,6,7,6,6,6,6,77,6,3,23,85,22,-3.73652,-3.49893,-3.23767,-2.22394,-0.963276334,-0.902025538,-0.834672606,-0.573332611,0,0,1,0,0
R_bOUmjguyJxLzvFj,Default Response Set,Anonymous,,,206.246.154.5,0,06MAY16:09:42:00,06MAY16:09:49:00,1,202771,2,0,1,0,,0,,,,0,0,,1,6,2,1,3,1,3,5,5,5,2,9,,4,4,4,5,6,3,3,4,3,4,3,7,4,4,4,4,4,4,5,6,4,4,4,5,5,4,4,2,6,6,5,2,3,4,3,3,3,5,4,1,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,3,3,2,3,3,3,4,2,2,2,2,2,1,1,1,6,4,1,15,35,4,,2,1,,,,,,,39.76119995,-86.55220032,-1,3,5,4,4,3,3,53,5,3,21,52,29,-2.42285,-0.473773,-1.19174,1.48493,-0.624611688,-0.122138867,-0.307231043,0.382815541,0,0,1,0,0
R_cHAqLRINvsWHJ77,Default Response Set,Anonymous,,,73.250.208.136,0,06MAY16:10:11:00,06MAY16:10:25:00,1,202788,2,0,1,0,,0,,,,0,0,,1,8,2,1,4,3,4,5,5,5,2,9,,5,6,4,5,4,5,3,1,5,6,5,4,4,6,6,6,7,5,2,6,5,6,5,3,5,5,3,2,6,4,6,2,5,6,5,4,5,6,5,1,,2,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,5,1,2,1,21,64,3,,2,1,,,,,,,38.37609863,-75.6085968,-1,3,5,7,4,6,5,71,4,3,23,74,23,-4.19339,-3.53993,-3.78818,-0.226861,-1.0810576,-0.912595354,-0.976594302,-0.058484856,0,0,1,0,0
R_b32bgnodd2qOlHD,Default Response Set,Anonymous,,,71.49.195.51,0,06MAY16:10:24:00,06MAY16:10:34:00,1,202797,2,0,1,0,,0,,,,0,0,,1,7,1,1,1,1,2,5,5,3,1,9,,4,5,3,5,5,3,4,7,4,5,3,5,5,4,4,6,6,5,3,5,7,7,4,5,4,5,4,3,5,4,4,2,5,7,3,3,3,5,5,1,,1,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,29,47,3,,2,1,,,,,,,36.15109253,-115.1104965,-1,3,4,1,3,5,3,52,5,4,24,67,23,-1.77493,-0.53507,-1.31513,1.30039,-0.457577656,-0.137941258,-0.339041034,0.335241056,0,0,1,0,0
R_0H5N99JFGelSY2F,Default Response Set,Anonymous,,,74.136.3.224,0,06MAY16:10:42:00,06MAY16:10:50:00,1,202806,2,0,1,0,,0,,,,0,0,,1,7,4,2,5,3,5,5,5,5,5,9,,3,6,6,4,1,3,3,4,3,6,3,1,4,6,6,6,7,4,4,4,4,5,7,4,4,6,2,2,7,1,6,2,4,7,4,4,4,4,4,3,,1,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,1,1,1,3,5,4,4,4,5,4,4,4,4,4,4,4,1,5,2,1,0,18,47,2,,2,1,,,,,,,38.66059875,-85.1894989,-1,4,5,4,4,4,4,68,4,4,20,63,14,-0.143104,-0.538498,-2.03585,0.0473444,-0.036892268,-0.138824997,-0.524842935,0.012205405,0,0,1,0,0
R_bPi9Tx3xXYPbcrz,Default Response Set,Anonymous,,,71.13.225.11,0,06MAY16:11:06:00,06MAY16:11:13:00,1,202817,2,0,1,0,,0,,,,0,0,,1,6,1,1,3,1,3,5,5,5,3,9,,5,5,3,6,5,4,4,5,2,4,3,5,6,2,3,2,5,4,4,7,5,5,6,6,4,3,4,3,4,5,3,2,3,6,3,1,1,6,6,1,,2,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,3,3,2,4,2,1,2,3,2,4,2,2,2,2,1,4,4,2,23,35,4,,2,1,,,,,,,42.56019592,-85.8585968,-1,2,4,3,2,4,2,38,7,4,27,57,28,-1.95406,-0.879703,-1.45862,1.04761,-0.503757441,-0.226787781,-0.376032813,0.270074272,0,0,1,0,0
R_el1TPGpwde4cnbf,Default Response Set,Anonymous,,,24.159.92.124,0,06MAY16:11:23:00,06MAY16:11:33:00,1,202825,2,0,1,0,,1,,,,0,0,,0,4,1,1,1,1,2,5,5,5,2,9,,6,5,6,2,6,7,2,1,6,6,6,4,2,6,6,6,6,2,2,5,0,6,6,2,4,5,6,3,5,2,5,2,5,5,6,2,6,5,3,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,3,4,3,4,4,5,4,3,3,3,3,3,3,2,3,6,4,3,28,18,4,,2,1,,,,,,,40.94799805,-98.26190186,-1,6,6,7,6,6,6,76,6,4,20,79,23,-1.3154,-0.128218,-1.10981,1.08381,-0.33911064,-0.033054651,-0.286109457,0.279406647,0,0,1,0,0
R_0uq7seCkxfMrK97,Default Response Set,Anonymous,,,70.191.167.135,0,06MAY16:11:48:00,06MAY16:12:00:00,1,202841,2,0,1,0,,0,,,,0,0,,1,8,3,2,3,3,4,5,5,5,3,9,,5,3,6,3,2,3,6,3,6,6,5,3,3,6,6,6,5,5,3,5,5,6,6,2,3,6,2,3,6,2,6,2,5,5,6,2,5,6,3,7,D,4,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,3,1,1,4,5,4,5,6,7,3,4,4,6,6,7,3,1,5,6,1,0,10,63,5,,2,1,,,,,,,30.51429749,-86.46299744,-1,5,2,5,5,5,6,70,6,5,25,70,18,-5.00031,0.815876,-2.30628,-0.0617915,-1.289081895,0.210333155,-0.594559896,-0.015929873,0,0,1,0,0
R_3wSpv2mkol5zvTf,Default Response Set,Anonymous,,,184.53.32.235,0,06MAY16:11:56:00,06MAY16:12:15:00,1,202849,2,0,1,1,,0,,,,0,0,,0,7,2,2,2,2,5,5,5,5,4,9,,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,7,4,5,4,4,6,4,1,4,4,4,4,4,4,2,4,5,5,1,4,7,6,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,4,4,4,4,4,4,1,5,2,2,1,44,50,1,,2,1,,,,,,,37.75100708,-97.8219986,-1,4,4,4,3,4,4,51,7,7,34,63,24,-0.868056,-1.64338,-3.96662,1.01281,-0.22378518,-0.423664014,-1.022596205,0.261102819,0,0,1,0,0
R_eJQ58jNPyYQGkMl,Default Response Set,Anonymous,,,67.239.34.224,0,06MAY16:12:05:00,06MAY16:12:16:00,1,202854,2,0,1,0,,0,,,,0,0,,1,8,1,1,1,2,3,5,5,5,3,9,,5,6,4,4,7,4,4,4,4,4,5,1,4,5,7,6,6,5,4,7,5,4,7,4,3,4,4,6,6,4,5,2,4,7,5,3,3,5,4,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,1,2,2,3,2,2,2,5,4,2,1,39,51,3,,2,1,,,,,,,40.17070007,-77.41739655,-1,4,4,4,4,4,4,61,5,5,24,72,26,-4.6419,-2.77753,-3.49644,0.0341285,-1.196683656,-0.716048332,-0.901383615,0.008798341,0,0,1,0,0
R_exL4QnMdy0SwOSV,Default Response Set,Anonymous,,,98.122.187.24,0,06MAY16:12:23:00,06MAY16:12:30:00,1,202870,2,0,1,0,,0,,,1,0,0,,0,7,1,1,3,2,3,5,5,5,3,9,,5,3,4,5,3,5,5,5,3,3,5,2,5,3,4,5,7,5,6,5,5,5,4,3,3,4,5,5,5,2,4,2,4,5,5,2,6,6,3,1,,4,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,3,5,5,5,4,4,5,4,3,3,4,4,3,2,1,8,2,1,34,43,4,,2,1,,,,,,,35.79150391,-78.78109741,-1,3,3,3,3,2,5,47,6,5,25,72,16,0.820984,-2.80675,-2.76036,1.15203,0.21165,-0.72358126,-0.7116219,0.29699379,0,0,1,0,0
R_4Nq3EH8Eml1xeCx,Default Response Set,Anonymous,,,45.21.127.41,0,06MAY16:12:19:00,06MAY16:12:33:00,1,202867,2,0,1,0,,0,,,,0,0,,1,8,4,4,4,4,2,5,5,5,4,9,,5,5,3,5,7,3,5,4,2,3,3,6,5,3,4,4,4,5,4,7,5,3,7,3,3,4,3,3,5,2,4,2,3,6,4,3,3,6,6,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,1,1,1,3,2,2,2,2,2,2,1,1,1,1,1,1,2,5,2,1,0,25,68,2,,2,1,,,,,,,33.75680542,-90.72969818,-1,3,3,4,3,4,5,49,5,5,27,55,29,-1.2462,-1.6619,-1.14442,0.594404,-0.321270853,-0.428438477,-0.295031929,0.153237586,0,0,1,0,0
R_4PxViZW6hCGDJfT,Default Response Set,Anonymous,,,136.61.38.140,0,06MAY16:12:33:00,06MAY16:12:40:00,1,202878,2,0,1,0,,0,,,,0,0,,1,8,3,2,2,2,3,5,5,5,4,9,,2,5,4,6,7,3,6,6,2,4,3,6,5,2,2,2,3,2,4,7,3,4,6,5,2,2,4,3,2,7,2,2,4,6,3,2,4,5,4,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,3,3,2,5,2,2,2,3,4,3,3,3,2,2,5,7,2,1,26,53,5,,2,1,,,,,,,39.01420593,-94.5951004,-1,2,2,2,3,4,3,32,6,6,23,53,33,-3.03919,-0.0972923,-1.81818,2.81723,-0.783504384,-0.025081993,-0.468727523,0.726283008,0,0,1,0,0
R_cutSQFZV5EaUiax,Default Response Set,Anonymous,,,45.17.210.248,0,06MAY16:12:52:00,06MAY16:12:57:00,1,202890,2,0,1,0,,0,,,,0,0,,1,6,2,1,5,2,4,5,5,5,5,9,,6,5,4,5,5,4,5,5,4,4,3,1,5,5,6,4,6,6,5,4,6,5,5,5,5,4,4,2,5,5,6,2,5,6,4,2,3,6,7,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,3,4,3,4,4,2,3,4,3,1,37,31,3,,2,0,,1,,,,,35.40020752,-97.41819763,-1,3,3,3,3,3,3,52,6,3,28,67,20,-2.53567,-0.35037,-1.03186,1.60677,-0.653696729,-0.090325525,-0.266013916,0.414225941,0,0,1,0,0
