V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_8_TEXT,Q11_9,Q11_10_1,Q11_10_2,Q11_10_3,Q11_10_4,Q11_10_5,Q11_10_6,Q11_10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_2tvHv3vgBIpw5p3,Default Response Set,Anonymous,,,98.113.99.250,0,05MAY16:17:28:00,05MAY16:18:20:00,1,202223,2,0,1,0,,0,,,,0,0,,1,7,3,2,3,3,3,5,5,5,3,9,,7,6,4,6,7,4,1,2,5,7,5,4,4,4,6,7,7,4,2,7,7,6,7,4,5,7,4,1,7,1,7,2,7,7,4,5,4,6,5,1,,1,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,2,3,1,33,42,4,,2,0,,,,,1,B,40.89129639,-73.84480286,-1,2,7,6,4,6,4,74,3,3,21,78,26,-1.37561,-0.233095,-0.351984,1.44774,-0.39159595,-0.066355332,-0.100199554,0.412129252,0,0,0,1,0
R_0GsscfdzILNQooR,Default Response Set,Anonymous,,,173.79.62.43,0,05MAY16:18:19:00,05MAY16:18:32:00,1,202257,2,0,1,0,,0,,,,0,0,,1,6,1,1,1,1,2,5,5,5,1,9,,7,7,6,2,7,3,3,5,6,7,6,6,3,3,5,6,2,4,1,7,7,2,5,1,1,6,3,6,6,6,6,2,7,7,7,2,1,2,5,1,,2,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,2,2,1,2,1,3,1,2,4,7,7,7,6,7,7,1,1,3,3,2,4,2,1,6,2,3,21,30,5,,1,0,,,,,1,M,39.0045929,-77.03690338,-1,6,5,3,5,7,7,72,6,7,24,77,31,-3.78833,3.10531,-2.91082,0.126795,-1.078426795,0.88399097,-0.828625353,0.03609483,0,0,0,1,0
R_bIQ464FJDW8cf0p,Default Response Set,Anonymous,,,24.12.50.137,0,05MAY16:18:26:00,05MAY16:18:35:00,1,202265,2,0,1,0,,0,,,,0,0,,1,7,4,3,3,4,4,5,5,5,4,9,,7,7,3,1,5,7,1,2,6,7,5,5,1,7,7,7,6,5,1,5,7,7,5,1,2,6,7,6,7,1,7,2,6,7,3,1,4,5,3,3,,1,,0,0,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,3,1,3,3,3,1,3,7,7,7,7,7,7,2,2,3,2,1,3,1,5,2,2,1,15,48,5,,2,1,,,,,,,41.4618988,-87.00080109,-1,7,7,6,7,7,7,89,7,6,26,88,21,-3.89536,-3.96483,-3.2595,-0.969329,-1.108895107,-1.128671185,-0.927884355,-0.275939627,0,0,0,1,0
R_cuqHvHT9wLJulj7,Default Response Set,Anonymous,,,108.7.22.17,0,05MAY16:18:40:00,05MAY16:18:49:00,1,202272,2,0,1,0,,0,,,,0,0,,1,8,1,1,3,2,3,5,5,5,3,9,,4,4,4,4,4,4,3,3,4,3,4,4,3,5,3,3,5,5,3,5,5,5,5,3,4,5,4,3,5,4,5,2,5,5,4,4,3,5,4,1,,4,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,1,3,3,1,3,3,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,1,5,3,2,1,22,65,3,,2,1,,,,,,,42.65600586,-71.30490112,-1,4,5,5,5,5,5,58,4,4,22,63,22,-1.9683,-0.65,-3.98137,-0.545918,-0.560317465,-0.185035997,-1.13337964,-0.155406894,0,0,0,1,0
R_8icLyYMlCOec4BL,Default Response Set,Anonymous,,,71.191.245.247,0,05MAY16:19:00:00,05MAY16:19:10:00,1,202284,2,0,1,0,,0,,,,0,0,,1,8,3,1,1,1,1,5,5,5,4,9,,2,7,3,2,4,6,3,5,5,6,4,1,3,5,5,6,2,3,3,5,4,3,5,3,3,3,4,2,5,1,4,2,5,5,5,3,4,5,3,1,,1,,0,0,0,0,0,0,3,2,3,1,2,3,1,0,0,2,1,3,2,2,2,1,1,1,4,3,5,4,4,4,4,3,4,3,3,3,3,2,5,4,2,1,48,55,3,,2,1,,,,,,,38.79319763,-77.53659821,-1,6,5,3,5,5,5,63,5,5,21,61,16,-1.15922,0.0347582,-0.582439,-0.232415,-0.329996043,0.009894643,-0.165803355,-0.066161756,0,0,0,1,0
R_cUuw7VZFaPMG805,Default Response Set,Anonymous,,,204.195.165.3,0,05MAY16:19:31:00,05MAY16:19:45:00,1,202305,1,1,1,0,,0,,,,0,0,,1,8,1,1,2,2,2,5,5,5,3,9,,5,7,5,2,6,7,1,3,6,7,5,3,3,6,7,7,7,5,1,6,7,7,7,2,3,7,4,3,7,5,7,2,7,7,7,5,6,6,5,1,,4,,0,0,0,0,0,0,3,2,2,2,2,5,1,0,0,2,3,3,3,1,3,2,3,1,4,4,4,4,4,4,4,3,3,4,3,3,4,1,5,4,2,1,39,57,2,,2,1,,,1,,,,40.29229736,-78.98339844,-1,6,7,5,5,7,6,84,3,5,24,90,27,-3.42642,-2.04294,-3.44388,-0.74087,-0.975401599,-0.581565291,-0.980371951,-0.210904029,0,0,0,1,0
R_eDTLXM0jIhw3Cn3,Default Response Set,Anonymous,,,172.4.157.139,0,05MAY16:19:29:00,05MAY16:19:47:00,1,202300,2,0,1,0,,0,,,,0,0,,1,7,2,1,3,2,2,5,5,5,3,9,,5,5,3,4,6,5,2,4,3,6,6,4,2,6,6,7,7,5,3,6,7,5,6,2,4,6,5,1,6,5,6,2,5,5,5,3,3,6,5,1,,4,,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,2,2,2,2,1,1,2,1,1,4,4,2,4,3,4,4,2,2,4,3,3,4,1,6,4,2,1,10,45,2,,2,1,,,,,,,30.5019989,-87.36009979,-1,4,6,4,6,5,6,74,5,4,25,70,27,-5.06733,0.443121,-1.09044,0.815704,-1.442520703,0.126143594,-0.310416388,0.232207081,0,0,0,1,0
R_1HxmkPoYpFAnpL7,Default Response Set,Anonymous,,,174.44.208.115,0,05MAY16:19:51:00,05MAY16:20:03:00,1,202320,2,0,1,0,,0,,,,0,0,,1,7,1,2,2,2,1,5,5,5,2,9,,6,5,2,6,5,3,4,5,4,3,4,3,5,4,5,2,6,6,6,5,6,5,5,5,6,6,4,2,6,1,6,2,5,6,4,1,2,6,6,1,,5,bank of am,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,3,2,1,1,3,2,1,1,3,3,2,3,2,2,2,3,2,2,2,2,2,2,6,5,3,1,31,47,4,,2,1,,,,,,,40.67599487,-73.92060089,-1,2,4,3,3,2,3,49,7,2,27,64,19,-5.52637,-1.22636,-4.32539,1.13578,-1.57319597,-0.349108838,-1.231312076,0.32332336,0,0,0,1,0
R_bm6ruvit3k8V7N3,Default Response Set,Anonymous,,,66.41.204.38,0,05MAY16:20:26:00,05MAY16:20:37:00,1,202337,2,0,1,0,,0,,,,0,0,,1,7,4,3,3,3,3,5,5,5,3,9,,2,5,6,4,6,1,4,3,3,5,3,5,5,4,4,5,3,5,4,6,3,5,5,4,2,3,2,3,3,3,3,2,2,5,4,2,3,5,4,1,,2,,0,0,0,0,0,0,3,3,3,3,3,7,1,0,0,3,3,3,1,1,3,2,3,1,4,6,5,6,5,4,4,3,3,3,3,4,4,1,5,2,2,1,24,45,3,,2,1,,,,,,,45.06480408,-92.84729767,-1,4,4,5,3,4,4,51,6,6,26,50,25,-4.9453,-5.06623,-3.96837,0.238775,-1.407782329,-1.442207565,-1.12967892,0.067972262,0,0,0,1,0
R_9vrmBG3KWicg2gd,Default Response Set,Anonymous,,,72.79.153.195,0,05MAY16:21:05:00,05MAY16:21:15:00,1,202364,2,0,1,0,,0,,,,0,0,,1,7,3,2,2,3,2,5,5,5,3,9,,5,6,3,4,3,4,3,3,4,5,5,3,3,5,5,5,6,4,2,4,5,6,6,4,4,5,4,4,5,3,6,2,5,6,5,5,3,5,4,1,,3,,0,0,0,0,0,0,2,2,3,2,2,4,1,0,0,3,3,3,1,1,3,2,3,1,3,3,2,3,2,2,3,3,3,3,3,3,3,1,5,1,2,1,39,49,2,,2,1,,,,,,,41.33650208,-75.86009979,-1,4,5,5,5,6,4,65,3,4,20,71,19,-4.78834,-3.98633,-3.66506,-0.0266816,-1.363100406,-1.134791607,-1.04333543,-0.007595471,0,0,0,1,0
R_003zXYAAyE7F37f,Default Response Set,Anonymous,,,67.238.140.72,0,05MAY16:20:46:00,05MAY16:21:18:00,1,202346,2,0,1,0,,0,,,,0,0,,1,5,3,3,4,2,4,5,5,5,4,9,,7,7,7,1,2,7,2,6,7,6,6,4,3,6,7,6,7,5,2,6,7,7,5,3,3,7,3,7,6,2,7,2,7,7,5,1,1,5,5,1,,2,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,1,2,2,1,2,1,1,1,4,4,4,4,4,4,4,4,3,4,3,3,2,2,5,2,2,1,34,30,3,,2,1,,,,,,,35.6519928,-79.84410095,-1,7,6,2,5,6,5,76,7,5,27,92,19,-2.74413,-1.25163,-1.30056,1.16911,-0.781173584,-0.356302468,-0.370231409,0.332811437,0,0,0,1,0
R_1OgiQjZ4lyUv2st,Default Response Set,Anonymous,,,73.140.100.234,0,05MAY16:21:22:00,05MAY16:21:35:00,1,202381,2,0,1,0,,0,,,,0,0,,1,8,2,1,2,1,2,5,5,5,3,9,,3,4,3,5,5,2,5,3,3,4,3,4,5,4,4,4,3,5,3,5,4,3,5,3,3,5,2,2,4,3,4,2,3,5,3,2,2,5,5,1,,4,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,2,1,2,2,2,1,3,1,2,4,3,3,4,3,4,4,3,3,3,3,3,3,1,5,3,2,1,49,59,2,,2,1,,,,,,,47.10150146,-122.3272018,-1,3,3,5,3,5,5,53,6,5,26,45,22,-1.98697,4.65147,-1.75093,0.108397,-0.565632268,1.324137519,-0.498438581,0.030857457,0,0,0,1,0
R_3jS5Sz5807x82Pz,Default Response Set,Anonymous,,,96.242.147.146,0,05MAY16:21:38:00,05MAY16:21:44:00,1,202392,2,0,1,0,,0,,,,0,0,,1,8,3,1,1,2,2,5,5,5,3,9,,7,7,7,2,4,7,1,3,5,7,7,2,3,6,6,7,6,7,2,4,7,7,5,2,1,6,3,5,7,1,5,2,7,7,3,1,6,7,7,3,,1,,0,0,0,0,0,0,2,2,2,2,2,7,1,0,0,3,3,3,1,1,3,2,3,1,2,7,5,6,6,7,7,2,1,2,3,2,1,1,2,5,2,1,31,58,3,,2,1,,,,,,,41.03340149,-74.13500214,-1,6,7,5,5,6,6,79,7,7,35,91,16,-5.30637,-4.93817,-4.07571,0.0897271,-1.510568402,-1.405752627,-1.16023548,0.025542682,0,0,0,1,0
R_6tFd0QNwq7j2ia1,Default Response Set,Anonymous,,,99.9.47.167,0,05MAY16:21:56:00,05MAY16:22:08:00,1,202410,2,0,1,0,,0,,,,0,0,,1,8,3,1,1,1,3,5,5,5,4,9,,5,5,4,6,5,5,5,5,4,1,3,4,6,1,3,1,6,4,5,3,5,5,5,6,2,1,5,4,1,1,1,2,5,6,7,5,4,4,3,1,,1,,0,0,0,0,0,0,2,2,2,2,2,4,1,0,0,2,1,2,2,1,2,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,5,3,1,0,14,60,4,,2,1,,,,,,,42.12860107,-87.92369843,-1,2,3,3,2,3,2,24,3,6,20,73,18,-1.96266,-0.712239,-1.93119,1.44445,-0.558711922,-0.20275362,-0.549753333,0.411192685,0,0,0,1,0
R_cZLtTxEqpHG9MHj,Default Response Set,Anonymous,,,73.71.186.203,0,05MAY16:21:55:00,05MAY16:22:10:00,1,202407,2,0,1,0,,0,,,,0,0,,1,3,3,2,3,2,4,5,5,5,3,9,,3,5,3,3,6,5,2,2,3,6,2,5,3,4,6,5,7,0,2,7,5,5,5,2,3,7,5,1,7,5,7,2,5,6,3,3,3,5,3,1,,2,,0,0,0,0,0,0,2,2,2,2,2,7,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,1,1,1,3,3,2,1,1,6,1,5,8,3,,1,0,,,,,1,,37.23620605,-121.8289032,-1,5,6,6,5,6,6,76,5,5,18,61,28,-4.64687,-4.15227,-3.5535,-0.406932,-1.322828033,-1.182029873,-1.01157756,-0.115841643,0,0,0,1,0
R_esThRNKVOFUeQ73,Default Response Set,Anonymous,,,72.78.212.198,0,05MAY16:22:07:00,05MAY16:22:19:00,1,202428,2,0,1,0,,0,,,,0,0,,1,8,2,1,2,2,1,5,5,5,3,9,,3,6,5,5,7,7,3,3,3,5,5,5,4,5,3,5,7,6,3,7,7,7,7,3,2,4,3,2,5,3,5,2,5,5,5,1,3,7,5,1,,2,,0,0,0,0,0,0,1,1,1,1,1,6,1,0,0,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,1,1,1,4,2,2,2,5,4,2,1,39,52,3,,2,0,1,,,,,,40.0375061,-75.145401,-1,3,5,5,4,5,5,59,7,6,31,73,29,-4.239,-4.07768,-3.35605,-0.981265,-1.206719369,-1.160796281,-0.955369318,-0.279337457,0,0,0,1,0
R_bJg4IoLE7nTh9v7,Default Response Set,Anonymous,,,24.240.199.26,0,05MAY16:22:22:00,05MAY16:22:32:00,1,202443,2,0,1,1,,0,,,,0,0,,0,7,3,1,2,1,3,5,5,5,3,9,,7,7,7,2,6,7,1,1,7,5,7,2,1,5,6,6,4,2,2,5,6,7,6,2,6,7,6,4,7,3,7,2,7,7,5,5,7,4,3,3,,4,,0,0,0,0,0,0,4,2,2,2,2,1,1,0,0,3,3,3,1,1,3,2,3,1,2,7,6,7,7,7,7,3,3,3,3,3,3,2,1,5,2,1,26,41,5,,2,1,,,,,,,38.58990479,-90.34690094,-1,6,7,7,7,6,6,82,3,2,14,95,22,-4.41881,-4.54069,-3.4829,0.0746381,-1.257906019,-1.292601692,-0.991479804,0.021247285,0,0,0,1,0
R_esw4PQxUkrV7VeR,Default Response Set,Anonymous,,,75.80.25.254,0,05MAY16:21:57:00,05MAY16:22:35:00,1,202413,1,1,1,0,,0,,,,0,0,,1,4,3,1,1,2,1,5,5,5,3,9,,5,7,4,4,6,5,2,4,6,5,6,5,4,4,5,5,5,5,4,6,5,5,6,3,3,5,4,6,6,5,5,2,6,6,5,3,5,4,5,2,,1,,0,0,0,0,0,0,3,3,4,3,2,6,1,0,0,3,3,3,1,1,2,2,3,1,2,6,5,6,6,6,6,3,2,4,3,3,2,1,1,3,2,1,5,18,3,,2,1,,,,,,,33.0500946,-117.2528,-1,4,6,4,4,4,5,62,5,5,24,80,28,-4.84996,-4.5089,-2.82629,0.64225,-1.380641819,-1.283552008,-0.804562134,0.182829798,0,0,0,1,0
R_3PB2TnacwTASeY5,Default Response Set,Anonymous,,,216.15.119.47,0,05MAY16:22:51:00,05MAY16:22:58:00,1,202468,2,0,1,0,,0,,,,0,0,,1,8,3,1,2,2,3,5,5,5,3,9,,5,6,4,2,6,6,1,2,2,7,4,6,2,7,7,6,4,4,1,6,5,5,4,2,3,7,2,3,4,0,6,2,5,5,3,0,3,5,5,1,,2,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,2,2,2,2,1,2,2,1,1,3,4,4,4,4,4,4,2,2,4,2,2,2,2,5,6,2,1,22,56,5,,2,1,,,,,,,42.31689453,-71.20819855,-1,6,7,6,6,7,6,82,8,5,27,62,22,-4.65829,-0.171409,0.440562,0.683761,-1.326078973,-0.048795131,0.125415121,0.194646766,0,0,0,1,0
R_5je93FfIkv2FEwt,Default Response Set,Anonymous,,,173.91.91.199,0,05MAY16:23:42:00,05MAY16:23:48:00,1,202520,2,0,1,0,,0,,,,0,0,,1,3,3,1,3,3,3,5,5,5,4,9,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,,4,,0,0,0,0,0,0,3,3,3,3,3,4,1,0,0,2,2,2,1,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,3,1,36,8,2,,2,1,,,,,,,40.89959717,-81.43959808,-1,4,4,4,4,4,4,52,4,4,20,60,20,-6.41533,0.566698,-2.49369,1.90835,-1.826256893,0.161322353,-0.709880638,0.543251453,0,0,0,1,0
R_9vODT83yxJJ5l3v,Default Response Set,Anonymous,,,24.91.79.24,0,06MAY16:00:09:00,06MAY16:00:15:00,1,202533,2,0,1,0,,0,,,,0,0,,1,7,4,1,4,4,4,5,5,5,4,9,,5,6,3,6,1,2,1,1,6,7,2,6,2,6,6,6,5,6,2,1,6,5,6,2,6,7,6,2,7,5,6,2,6,6,3,6,2,5,5,1,,1,,0,0,0,0,0,0,2,3,2,2,2,2,1,0,0,3,3,3,3,3,3,1,3,1,5,0,0,0,0,0,0,3,3,2,4,3,3,1,5,3,2,1,7,48,4,,2,1,,,,,,,41.69030762,-72.79070282,-1,2,7,7,6,6,6,79,2,2,20,65,19,-1.62985,-4.86286,-3.45677,-1.17779,-0.463970645,-1.384314072,-0.984041357,-0.335282379,0,0,0,1,0
R_6EyJB8v5b5yhrEx,Default Response Set,Anonymous,,,108.71.198.49,0,06MAY16:00:39:00,06MAY16:00:47:00,1,202552,2,0,1,0,,1,,,,0,0,,0,2,1,2,2,1,2,5,5,5,1,9,,3,4,4,3,5,3,3,4,5,6,4,4,4,5,6,6,6,4,4,4,6,5,6,5,4,5,5,3,5,5,5,2,6,6,6,2,4,3,3,1,,1,,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,2,2,2,2,2,2,1,1,1,5,0,0,0,0,0,0,3,3,5,5,4,3,2,4,3,3,2,26,5,2,,2,1,,,,,,,38.61819458,-90.34670258,-1,5,5,4,4,4,3,63,6,4,20,70,24,-3.20514,0.560233,-0.279855,0.44685,-0.912409653,0.159481956,-0.079666537,0.127205131,0,0,0,1,0
R_eJuLsEw9KphLz1P,Default Response Set,Anonymous,,,69.204.240.17,0,06MAY16:02:07:00,06MAY16:02:10:00,1,202579,2,0,1,0,,0,,,,0,0,,1,4,2,5,2,2,5,5,5,5,5,9,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,,1,,0,0,0,0,0,0,4,4,4,4,4,4,1,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,2,2,1,33,17,2,,2,0,,1,,,,,40.72140503,-74.00520325,-1,4,4,4,4,4,4,52,4,4,20,60,20,-3.50101,-3.14466,-2.70362,-2.57416,-0.996635192,-0.895192765,-0.769641571,-0.732788094,0,0,0,1,0
R_cSXpHuiLvQZe5WR,Default Response Set,Anonymous,,,72.4.31.243,0,06MAY16:02:27:00,06MAY16:04:04:00,1,202586,2,0,1,0,,0,,,,1,0,,0,7,3,1,4,3,4,5,5,5,3,9,,1,3,1,5,7,1,3,3,1,3,1,7,6,4,4,4,4,6,5,7,4,4,6,6,2,6,2,1,6,4,3,2,1,7,1,1,1,7,7,1,,2,,0,0,0,0,0,0,3,2,2,3,2,4,1,0,0,3,3,3,1,1,3,2,3,1,3,4,1,4,4,4,4,3,3,3,3,4,2,2,2,4,3,1,44,48,4,,2,1,,,,,,,35.7124939,-88.70210266,-1,3,5,5,2,3,2,50,7,6,33,33,31,-4.46651,-5.78161,-3.79788,0.238177,-1.271484814,-1.645855336,-1.081145401,0.067802029,0,0,0,1,0
R_0HuvxCcKfRx9wt7,Default Response Set,Anonymous,,,65.12.195.206,0,06MAY16:04:56:00,06MAY16:05:08:00,1,202646,2,0,1,0,,1,,,,0,0,,0,8,2,1,2,3,3,5,5,5,3,9,,6,6,5,4,6,6,4,4,6,4,6,3,4,4,4,4,6,6,4,6,5,4,6,4,3,5,4,3,5,7,4,2,5,6,4,2,3,6,4,1,,1,,0,0,0,0,0,0,4,2,2,3,3,7,1,0,0,3,3,3,1,1,3,2,3,1,2,6,6,6,6,6,6,4,4,4,4,4,4,2,1,4,1,0,10,53,5,,2,1,,,,,,,26.24180603,-80.16449738,-1,4,4,4,4,4,4,54,6,5,27,75,28,-4.28982,-4.8254,-3.21686,-0.0548451,-1.221186337,-1.373650305,-0.915745994,-0.015612797,0,0,0,1,0
R_1TE4jdL4QKB5kYR,Default Response Set,Anonymous,,,108.28.83.178,0,06MAY16:05:44:00,06MAY16:05:53:00,1,202668,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,2,1,5,5,5,1,9,,5,6,2,5,7,2,5,6,5,5,5,7,5,6,6,5,6,6,4,7,6,6,7,4,5,6,2,2,6,4,6,2,6,6,2,1,2,6,6,1,,2,,0,0,0,0,0,0,2,2,2,2,2,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,6,5,5,4,48,17,4,,2,0,,1,,,,,38.93580627,-77.16210175,-1,3,3,2,3,4,4,59,7,3,28,63,32,-2.03063,-0.848016,-1.46116,1.22813,-0.578060994,-0.241405363,-0.415949534,0.349612705,0,0,0,1,0
R_brVZnfjspHYl4Pj,Default Response Set,Anonymous,,,50.164.92.208,0,06MAY16:06:48:00,06MAY16:07:00:00,1,202699,2,0,1,0,,0,,,,0,1,,0,7,2,3,4,4,2,5,5,5,3,9,,6,6,6,4,5,6,2,3,5,5,6,1,3,5,5,4,7,3,2,5,5,5,6,4,4,6,6,5,6,1,6,2,5,7,6,5,4,4,2,3,,2,,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,2,2,2,2,1,1,3,1,1,5,0,0,0,0,0,0,2,4,4,3,4,3,1,2,1,2,1,39,41,2,,2,1,,,,,,,39.79679871,-76.99299622,-1,4,6,5,5,6,4,67,3,4,16,85,18,-4.3235,1.38542,-0.905421,-0.0258829,-1.230774048,0.39438857,-0.257746888,-0.007368105,0,0,0,1,0
R_3rducn4X0Cg4yKF,Default Response Set,Anonymous,,,68.228.205.202,0,06MAY16:07:22:00,06MAY16:07:39:00,1,202716,2,0,1,0,,0,,,,0,0,,1,8,2,2,2,2,2,5,5,5,2,9,,5,6,3,5,6,3,4,4,5,5,3,4,4,6,6,6,5,6,5,5,5,4,5,5,4,5,4,3,6,5,6,2,7,6,2,4,3,6,5,1,,2,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,1,7,1,7,7,2,5,3,2,1,3,55,2,,2,1,,,,,,,33.30299377,-111.7639999,-1,3,4,4,4,3,3,61,4,4,25,64,25,-5.12409,0.141866,-4.23654,0.609183,-1.458678615,0.040385103,-1.206019079,0.17341659,0,0,0,1,0
R_56FrhKL2zGVVDHD,Default Response Set,Anonymous,,,75.138.54.98,0,06MAY16:08:32:00,06MAY16:08:37:00,1,202736,2,0,1,0,,0,,,,0,0,,1,4,1,1,1,1,1,5,5,5,3,9,,5,4,5,5,7,3,5,4,5,3,2,7,5,1,1,1,5,6,4,7,5,5,4,5,3,3,5,3,5,7,5,2,3,6,6,3,5,5,5,1,,2,,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,2,1,2,1,1,2,1,1,1,4,4,2,4,3,4,3,2,2,2,2,3,2,1,1,6,4,3,34,19,4,,2,1,,,,,,,34.94050598,-82.16719818,-1,3,3,4,3,4,3,39,5,5,26,67,32,-2.8866,-0.939891,-2.93868,1.97329,-0.821730627,-0.267559489,-0.836556281,0.561737972,0,0,0,1,0
R_6r56Jt6kMVgn7lr,Default Response Set,Anonymous,,,174.59.19.205,0,06MAY16:08:55:00,06MAY16:09:01:00,1,202746,2,0,1,0,,0,,,,0,1,,0,6,1,1,3,1,2,5,5,5,2,9,,5,7,6,2,7,5,3,3,3,6,6,1,3,5,7,6,6,5,3,3,6,7,7,4,4,5,2,3,5,1,4,2,6,7,2,2,6,7,5,3,,2,,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,2,1,3,2,1,3,1,1,1,5,0,0,0,0,0,0,3,3,3,3,4,2,1,1,4,2,1,39,39,3,,2,1,,,,,,,41.22399902,-76.61799622,-1,6,5,5,5,5,4,68,6,4,27,77,19,-1.6295,-1.76501,-2.22337,0.282553,-0.46387101,-0.502446745,-0.632928437,0.080434578,0,0,0,1,0
R_0v7ibQDYbPfCHUp,Default Response Set,Anonymous,,,76.91.89.102,0,06MAY16:09:30:00,06MAY16:09:41:00,1,202763,2,0,1,0,,0,,,,0,0,,1,6,1,1,1,2,1,5,5,5,2,9,,6,6,2,3,7,4,5,5,4,5,3,6,4,5,5,5,5,5,5,6,6,6,6,5,6,5,3,2,5,5,4,2,5,5,3,2,3,6,5,1,,1,,0,0,0,0,0,0,2,2,2,2,1,2,1,0,0,2,2,2,1,2,1,2,1,3,2,7,7,7,7,7,7,4,4,4,4,4,4,1,1,6,3,2,5,32,4,,1,1,,,,,,,33.53630066,-117.0438995,-1,5,3,3,4,3,3,55,6,2,24,63,30,-4.07383,0.948792,-2.2098,0.289489,-1.159700299,0.270093344,-0.629065454,0.082409055,0,0,0,1,0
R_5o8Afhh2UU3TY4l,Default Response Set,Anonymous,,,73.53.111.174,0,06MAY16:09:46:00,06MAY16:09:53:00,1,202774,2,0,1,0,,0,,,,0,0,,1,6,1,1,2,2,2,5,5,5,2,9,,7,7,4,5,7,7,1,7,7,7,7,6,5,6,6,6,7,5,2,6,7,6,7,3,3,6,6,2,6,6,6,2,7,6,3,4,1,6,5,1,,1,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,1,1,3,3,2,1,2,3,3,3,1,49,35,1,,2,1,,,,,,,47.22749329,-122.5401001,-1,3,7,1,3,6,5,68,4,5,25,84,32,-3.51644,-0.488069,-1.38188,2.79679,-1.001027661,-0.138938975,-0.393380835,0.796164346,0,0,0,1,0
