V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_7,Q11_8,Q11_8_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_em19d22IC83ai7r,Default Response Set,Anonymous,,,81.37.25.155,0,06MAY16:05:05:00,06MAY16:05:13:00,1,601686,2,0,1,,0,,,,,,,,1,6,2,2,1,1,2,5,5,5,1,5,,4,5,3,5,2,4,4,5,4,5,5,5,5,2,3,5,5,5,4,6,5,5,7,5,3,5,3,2,3,4,4,2,4,5,3,3,3,6,6,1,,1,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,2,1,2,2,1,2,1,1,1,4,2,2,2,3,3,3,2,2,2,2,1,2,1,6,2,4,2,32,4,,40.41650391,-3.702606201,-1,3,4,3,3,4,3,47,5,5,27,60,24,-0.502938,-0.585183,-0.400208,0.731769,-0.176159186,-0.20496634,-0.140176951,0.256309588,0,0,0,1,0
R_7WX42bNhWhcSNrT,Default Response Set,Anonymous,,,79.148.217.21,0,06MAY16:05:06:00,06MAY16:05:13:00,1,601692,2,0,1,,0,,,,,,,,1,5,1,1,1,1,3,5,5,5,2,5,,5,7,4,1,5,6,1,5,4,5,3,2,1,7,7,7,7,2,1,7,6,6,7,4,4,7,4,2,6,3,7,2,7,7,5,3,1,5,6,1,,3,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,3,3,3,3,2,3,3,3,1,5,0,0,0,0,0,0,1,1,1,1,3,3,2,1,4,3,2,21,3,,43.26269531,-2.925292969,-1,7,7,3,7,7,4,81,5,4,22,74,24,-5.7769,-1.83161,-2.83703,-2.04484,-2.0234184,-0.641540164,-0.993698818,-0.716226156,0,0,0,1,0
R_aUYTjht4Wlaw1sF,Default Response Set,Anonymous,,,2.155.116.50,0,06MAY16:05:08:00,06MAY16:05:18:00,1,601700,2,0,1,,0,,,,,,,,1,5,1,1,1,1,3,5,5,5,3,5,,7,7,3,4,6,5,1,3,1,1,4,7,3,7,7,7,7,7,2,7,7,7,7,3,4,7,4,2,7,5,7,2,7,7,7,2,2,7,5,1,,3,,0,0,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,3,21,4,,40.45539856,-3.469696045,-1,4,7,5,5,6,5,75,6,4,29,77,32,-0.532429,0.0877655,0.307018,1.06834,-0.186488711,0.030740765,0.107536199,0.374197028,0,0,0,1,0
R_0uimF3bJogqrfAV,Default Response Set,Anonymous,,,83.41.197.211,0,06MAY16:05:00:00,06MAY16:05:19:00,1,601666,2,0,1,,0,,,,,,,,1,5,3,1,2,2,3,5,5,5,3,5,,6,7,7,1,4,7,7,1,6,7,7,1,2,7,7,7,7,2,4,7,6,7,7,1,5,7,7,1,7,2,7,2,7,7,7,5,7,5,2,1,,1,,0,0,0,0,0,0,4,4,4,4,4,6,1,0,0,3,3,3,1,3,3,3,1,1,5,0,0,0,0,0,0,4,5,5,5,6,6,2,1,3,1,0,20,5,,40.41650391,-3.702606201,-1,7,1,7,6,4,7,81,3,3,15,96,21,-4.71979,-2.79388,-4.44124,-1.06288,-1.653154794,-0.978585089,-1.555589803,-0.372284607,0,0,0,1,0
R_1TW5vKOBfrSWorr,Default Response Set,Anonymous,,,212.106.251.89,0,06MAY16:05:07:00,06MAY16:05:19:00,1,601697,2,0,1,,0,,,,,,,,1,6,1,1,1,1,1,5,5,5,1,5,,7,7,4,3,1,6,2,2,5,6,5,5,2,5,5,7,7,4,4,0,7,3,7,3,2,7,4,3,7,3,7,2,5,7,6,4,4,5,4,1,,3,,0,0,0,0,0,0,1,1,3,1,1,4,1,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,3,3,3,4,4,4,2,7,7,2,1,35,5,,40.41720581,-3.684005737,-1,5,6,6,6,4,5,76,4,6,23,80,16,-6.51243,-5.16966,-5.00187,-0.47481,-2.281045317,-1.81072637,-1.751956203,-0.166307066,0,0,0,1,0
R_3r7ffJWnTAyUftj,Default Response Set,Anonymous,,,80.103.156.214,0,06MAY16:05:18:00,06MAY16:05:23:00,1,601741,2,0,1,,0,,,,,,,,1,6,3,2,2,2,4,5,5,5,4,5,,4,4,4,1,7,4,2,4,6,5,6,4,1,7,7,7,6,4,3,6,4,6,6,2,3,7,6,3,1,4,6,2,4,4,4,4,4,4,4,1,,1,,0,0,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,3,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,6,1,4,3,34,2,,41.31689453,2.016799927,-1,7,6,4,7,5,6,75,4,5,21,69,27,-4.94692,-5.08462,-5.62782,-0.835224,-1.732709403,-1.780940239,-1.971201603,-0.292545762,0,0,0,1,0
R_bEClRVrWi9ssgVD,Default Response Set,Anonymous,,,85.87.18.57,0,06MAY16:05:15:00,06MAY16:05:23:00,1,601735,2,0,1,,0,,,,,,,,1,5,3,4,4,4,5,5,5,5,4,5,,5,6,2,5,5,6,2,3,2,5,6,5,2,5,5,6,5,5,2,7,5,5,5,3,2,5,2,2,5,5,5,2,5,6,3,3,3,5,5,1,,2,,0,0,0,0,0,0,2,2,4,2,2,5,1,0,0,3,3,3,1,1,3,2,3,1,4,6,5,6,5,6,6,2,2,4,3,3,3,2,6,3,3,1,26,2,,43.2368927,-2.881103516,-1,3,6,5,6,6,5,67,5,6,26,63,27,-4.79896,-4.9655,-5.12553,-0.351502,-1.680884897,-1.739217238,-1.795269385,-0.123117176,0,0,0,1,0
R_3wsBjVOng8oO6sB,Default Response Set,Anonymous,,,90.165.47.5,0,06MAY16:05:12:00,06MAY16:05:24:00,1,601720,2,0,1,,0,1,,,,,,,0,4,3,1,3,3,5,5,5,5,3,5,,7,7,6,1,6,7,1,1,5,7,7,4,2,5,7,7,7,6,1,6,7,7,7,1,1,7,4,1,7,4,7,2,7,4,7,2,1,7,5,1,,1,,0,0,0,0,0,0,4,3,5,3,4,6,1,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,3,4,6,7,2,2,2,2,1,10,2,,39.66220093,-0.217498779,-1,7,7,7,6,7,7,88,6,7,31,84,27,-7.61968,-0.200794,-5.99304,0.805991,-2.668870971,-0.070330155,-2.099123649,0.282306604,0,0,0,1,0
R_43c3xkhudTiil93,Default Response Set,Anonymous,,,94.126.240.2,0,06MAY16:04:58:00,06MAY16:05:27:00,1,601660,2,0,1,,0,,,,,,,,1,6,2,1,2,1,3,5,5,5,3,5,,5,6,3,2,6,4,2,2,3,7,6,5,2,7,7,7,7,6,2,7,5,6,6,3,4,7,4,1,7,6,7,2,7,4,5,2,4,6,5,1,,1,,0,0,0,0,0,0,3,3,3,3,3,6,1,0,0,3,3,3,3,3,3,2,3,3,3,7,7,7,7,7,7,4,4,4,4,4,4,2,1,5,3,1,38,2,,40.41650391,-3.702606201,-1,6,6,6,6,6,5,84,6,4,27,70,30,-3.50371,-2.39407,-4.61752,-2.80242,-1.227210317,-0.838547541,-1.617333679,-0.981576311,0,0,0,1,0
R_dojLtDYE5sWBl7T,Default Response Set,Anonymous,,,2.136.115.117,0,06MAY16:05:23:00,06MAY16:05:30:00,1,601763,2,0,1,,0,,,,,,,,1,7,2,2,3,2,2,5,5,5,2,5,,6,6,3,2,6,6,2,2,4,6,3,5,1,4,6,6,7,5,2,5,5,6,6,2,4,7,5,2,6,5,5,2,6,6,4,5,3,5,5,1,,1,,0,0,0,0,0,0,4,4,4,3,4,6,1,0,0,3,3,3,3,3,3,3,3,3,4,7,7,7,7,7,7,3,3,4,3,5,5,1,1,4,2,1,41,2,,40.41650391,-3.702606201,-1,6,6,6,7,6,6,77,3,4,22,72,27,-4.21133,-3.9532,-4.78172,-1.64814,-1.475061471,-1.384648794,-1.674846411,-0.577277917,0,0,0,1,0
R_9KvleV7jaYzeq7r,Default Response Set,Anonymous,,,84.76.135.74,0,06MAY16:05:22:00,06MAY16:05:32:00,1,601761,2,0,1,,0,,,,,,,,1,5,1,1,1,1,5,5,5,5,3,5,,3,0,2,4,4,5,3,3,4,4,5,2,4,5,5,5,6,4,2,4,4,4,6,4,3,6,4,2,6,3,4,2,5,4,5,3,4,5,4,1,,1,,0,0,0,0,0,0,4,4,4,4,4,4,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,3,3,2,30,2,,43.26269531,-2.925292969,-1,4,5,5,4,6,4,63,5,5,23,57,19,-4.4627,-5.93142,-4.78377,-0.0880535,-1.563106388,-2.077540613,-1.675564444,-0.03084164,0,0,0,1,0
R_9oGnSyAa3nGn7U1,Default Response Set,Anonymous,,,83.55.57.59,0,06MAY16:05:21:00,06MAY16:05:36:00,1,601755,2,0,1,,0,,,,,,,,1,4,2,1,1,2,2,5,5,5,3,5,,4,6,5,3,6,4,2,3,4,6,5,2,2,7,7,7,7,5,2,6,4,5,6,3,5,6,4,1,6,5,6,2,4,6,5,4,3,5,2,1,,1,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,4,3,2,6,4,4,1,14,3,,37.27139282,-6.949493408,-1,5,6,5,6,6,5,78,4,3,19,67,25,-6.8047,-5.4859,-5.719,0.0170598,-2.383415878,-1.921492669,-2.003138332,0.00597537,0,0,0,1,0
R_4SWQ0aS2MVuDaQJ,Default Response Set,Anonymous,,,83.165.224.100,0,06MAY16:05:28:00,06MAY16:05:36:00,1,601781,2,0,1,,0,,,,,,,,1,4,1,1,2,2,3,5,5,5,2,5,,1,7,6,1,6,7,1,1,2,7,7,3,1,1,1,1,7,2,1,6,7,6,7,1,5,7,5,1,7,6,7,2,5,6,7,5,5,2,3,1,,1,,0,0,0,0,0,0,2,2,3,2,3,7,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,2,2,1,16,1,,42.36090088,-7.013793945,-1,7,7,7,7,7,7,73,3,3,13,79,28,-6.10856,-4.93195,-5.49067,-0.00820207,-2.139585712,-1.727466007,-1.92316341,-0.002872859,0,0,0,1,0
R_9S9iyeyrYs3zdd3,Default Response Set,Anonymous,,,195.57.84.214,0,06MAY16:05:27:00,06MAY16:05:39:00,1,601775,2,0,1,,0,,,,,,,,1,5,1,1,2,2,4,5,5,5,3,5,,6,7,6,2,4,7,1,2,7,5,7,2,3,7,7,7,7,5,4,7,6,6,7,1,4,6,7,1,7,4,7,2,7,7,6,3,7,7,5,1,,3,,0,0,0,0,0,0,2,2,2,1,1,5,1,0,0,3,3,3,3,1,3,3,3,1,2,7,7,7,7,7,7,2,2,1,1,1,3,1,1,4,4,3,26,4,,38.95629883,-5.861602783,-1,6,7,6,5,4,7,81,5,4,26,94,24,-5.03965,-5.12733,-4.45988,-1.54252,-1.765189035,-1.795899854,-1.562118654,-0.540283431,0,0,0,1,0
R_3mhheZdZETlQeAR,Default Response Set,Anonymous,,,84.77.140.82,0,06MAY16:05:30:00,06MAY16:05:40:00,1,601790,2,0,1,,0,,,,,,,,1,6,1,1,2,1,2,5,5,5,1,5,,6,7,3,3,6,5,1,1,7,6,5,6,4,5,6,7,7,6,3,5,6,7,6,3,1,1,3,3,7,1,7,2,4,4,2,2,3,7,7,1,,1,,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,3,1,2,1,3,2,1,1,2,5,0,0,0,0,0,0,1,1,4,2,2,3,1,1,4,4,3,31,4,,41.38879395,2.158996582,-1,5,7,7,4,5,5,72,6,7,33,72,24,-2.38782,-1.4397,-2.96318,0.71557,-0.836358414,-0.504269672,-1.037884148,0.250635722,0,0,0,1,0
R_e5k8HVfgWvRS9xj,Default Response Set,Anonymous,,,88.84.70.230,0,06MAY16:04:51:00,06MAY16:05:46:00,1,601633,0,0,1,,0,,,,,,,,1,7,1,1,1,2,4,5,5,5,3,5,,7,7,3,2,3,7,2,2,6,6,7,2,3,5,6,6,6,4,2,7,6,3,7,2,3,6,6,1,6,4,5,2,6,6,7,2,7,5,6,1,,3,,0,0,0,0,0,0,3,2,3,2,3,5,1,0,0,2,2,2,1,1,3,2,1,1,5,0,0,0,0,0,0,2,3,3,3,3,3,2,1,4,2,1,43,4,,40.41650391,-3.702606201,-1,6,6,6,5,6,6,75,6,5,26,85,23,-5.76622,-1.79325,-3.23792,0.731439,-2.01967762,-0.628104181,-1.134114647,0.256194002,0,0,0,1,0
R_aWVORObDigteAzb,Default Response Set,Anonymous,,,83.32.131.61,0,06MAY16:05:34:00,06MAY16:05:46:00,1,601805,2,0,1,,1,,,1,,,1,,0,5,2,1,1,1,3,5,5,5,3,5,,4,6,2,6,7,2,4,4,4,4,4,4,4,4,4,4,7,7,4,7,6,7,7,6,3,5,3,2,4,5,5,2,5,5,5,2,3,6,5,1,,1,,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,2,4,4,3,25,2,,37.38240051,-5.976104736,-1,2,4,4,4,4,2,50,6,5,29,65,30,-0.358462,0.497702,-0.347292,0.913462,-0.125554987,0.174325224,-0.12164258,0.319949422,0,0,0,1,0
R_4N0eFZaJYJuEorb,Default Response Set,Anonymous,,,79.147.199.245,0,06MAY16:05:41:00,06MAY16:05:47:00,1,601839,2,0,1,,0,,,,,,,,1,5,1,1,1,1,4,5,5,5,2,5,,2,3,2,4,5,1,2,3,1,4,5,4,5,4,4,5,3,5,4,5,5,3,5,4,2,4,3,5,4,4,4,2,1,7,5,3,4,6,5,1,,3,,0,0,0,0,0,0,3,3,3,3,3,6,1,0,0,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,1,1,2,4,3,26,3,,43.3500061,-5.833297729,-1,4,6,5,3,4,4,55,5,6,27,50,23,-5.98736,-3.5725,-4.27801,-2.68667,-2.097134171,-1.251304719,-1.498416824,-0.941033688,0,0,0,1,0
R_eQdSZQHQuYRnt9X,Default Response Set,Anonymous,,,188.78.181.48,0,06MAY16:05:39:00,06MAY16:05:48:00,1,601832,2,0,1,,0,,,,,,,,1,5,1,1,1,1,5,5,5,5,1,5,,4,7,5,1,7,7,1,1,4,7,4,7,1,7,7,7,7,5,1,7,6,6,7,2,1,7,1,2,4,7,7,2,7,7,2,1,2,7,7,1,,1,,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,1,2,1,1,1,1,1,1,5,0,0,0,0,0,0,1,3,3,3,3,3,2,3,1,4,3,21,2,,40.41650391,-3.702606201,-1,7,7,7,7,7,6,87,7,7,33,71,35,-1.93668,-0.242571,-5.52978,1.16636,-0.678342008,-0.084962977,-1.936862089,0.408529537,0,0,0,1,0
R_9t6Ld7o5NJtatCJ,Default Response Set,Anonymous,,,194.224.214.17,0,06MAY16:05:39:00,06MAY16:05:49:00,1,601826,2,0,1,,0,,,,,,,,1,7,1,1,3,1,5,5,5,5,2,5,,6,3,2,2,6,2,1,1,6,7,3,4,4,6,6,7,7,6,2,2,4,2,6,2,1,6,2,4,7,2,7,2,2,6,2,2,2,6,2,1,,1,,0,0,0,0,0,0,3,2,4,2,4,2,1,0,0,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,4,1,6,1,1,0,40,2,,40.41650391,-3.702606201,-1,6,7,7,4,6,6,82,6,7,27,53,20,-1.02533,-2.01693,-1.28721,0.0771038,-0.359132335,-0.706450393,-0.450858488,0.027006396,0,0,0,1,0
R_6icOjf7Tzrl3itf,Default Response Set,Anonymous,,,89.140.16.6,0,06MAY16:05:41:00,06MAY16:05:51:00,1,601840,2,0,1,,0,,,,,,,,1,5,1,1,1,1,2,5,5,5,3,5,,6,6,6,2,7,6,2,2,3,6,5,5,2,6,7,7,7,5,2,7,5,5,7,1,4,7,7,1,6,0,6,2,5,7,6,3,6,5,1,1,,3,,0,0,0,0,0,0,2,2,2,2,2,3,1,0,0,1,3,1,1,1,1,2,1,1,4,3,3,3,3,3,3,3,6,5,6,6,4,2,1,3,4,3,23,5,,36.68649292,-6.13609314,-1,6,6,6,6,6,7,82,5,4,20,81,26,-2.5741,-1.8534,-5.53247,0.212828,-0.901604892,-0.649172335,-1.937804289,0.074545187,0,0,0,1,0
R_1B0TxQyVSV9g0qV,Default Response Set,Anonymous,,,77.209.116.45,0,06MAY16:05:38:00,06MAY16:05:53:00,1,601822,2,0,1,,1,,,,,,,,0,6,3,3,4,3,4,5,5,5,4,5,,6,5,1,1,6,4,1,3,5,6,4,2,3,6,7,7,7,7,3,5,6,5,7,3,1,7,2,1,7,1,6,2,5,5,3,1,2,7,4,1,,1,,0,0,0,0,0,0,2,2,4,2,2,2,1,0,0,2,2,2,2,1,2,2,2,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,6,1,1,0,32,2,,40.41720581,-3.684005737,-1,7,7,5,5,5,5,80,7,7,32,61,21,-5.41269,-1.85656,0.999966,1.39622,-1.895850117,-0.650279157,0.350248335,0.489040357,0,0,0,1,0
R_beZyAz2MJkBdlD7,Default Response Set,Anonymous,,,88.3.126.193,0,06MAY16:05:20:00,06MAY16:05:53:00,1,601749,2,0,1,,1,,,,,,,,0,6,1,1,1,1,5,5,5,5,2,5,,5,5,2,7,6,3,4,6,5,2,3,5,6,1,5,2,7,5,6,6,5,4,7,6,5,3,2,1,5,6,4,2,4,5,2,5,2,5,4,1,,1,,0,0,0,0,0,0,1,1,3,1,2,3,1,0,0,3,1,3,3,3,3,1,3,1,5,0,0,0,0,0,0,1,1,1,1,1,2,2,2,7,3,1,36,4,,37.76919556,-3.790298462,-1,1,4,2,2,2,2,35,3,3,20,55,30,-0.344438,-5.4533,-4.9514,-1.18476,-0.120642938,-1.910074185,-1.734278569,-0.414974326,0,0,0,1,0
R_398hqLzJ5BMBaOV,Default Response Set,Anonymous,,,93.156.11.82,0,06MAY16:05:40:00,06MAY16:05:53:00,1,601834,2,0,1,,0,,,,,,,,1,4,1,2,1,1,5,5,5,5,3,5,,5,7,7,2,2,7,2,1,6,6,7,1,3,6,7,7,7,6,2,7,7,7,7,4,6,7,4,1,7,3,7,2,7,7,4,5,6,5,3,1,,1,,0,0,0,0,0,0,2,1,3,4,2,5,1,0,0,3,3,3,1,1,3,2,3,1,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,2,1,20,2,,43.55470276,-5.924804688,-1,6,6,7,5,6,4,81,3,2,19,89,20,-5.19899,-5.4085,-4.2571,-0.023699,-1.820999503,-1.894382526,-1.491092882,-0.008300818,0,0,0,1,0
R_00xNRWE9eNu3zSJ,Default Response Set,Anonymous,,,90.168.137.157,0,06MAY16:05:48:00,06MAY16:05:55:00,1,601866,2,0,1,,0,,,,,,,,1,4,2,2,2,1,3,5,5,5,3,5,,6,7,3,2,6,6,1,2,6,7,6,6,2,7,7,7,7,5,2,7,7,7,7,2,4,7,2,1,7,5,7,2,6,7,3,3,3,5,5,1,,1,,0,0,0,0,0,0,2,2,2,2,2,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,2,2,2,2,2,1,6,4,4,3,18,3,,40.41650391,-3.702606201,-1,6,7,6,6,6,6,86,5,4,24,77,31,-6.15292,-4.64043,-4.80089,-0.0875787,-2.155123257,-1.625358141,-1.6815609,-0.030675337,0,0,0,1,0
R_6f1zZJP1DceMfl3,Default Response Set,Anonymous,,,217.125.202.24,0,06MAY16:05:52:00,06MAY16:05:58:00,1,601879,2,0,1,,1,,,,,,,,0,4,1,1,2,1,5,5,5,5,3,5,,7,7,1,3,7,5,1,2,4,7,1,3,5,7,7,7,7,7,5,7,7,7,7,3,1,7,4,1,7,7,7,2,7,7,7,2,3,7,3,1,,1,,0,0,0,0,0,0,2,2,2,2,2,6,1,0,0,2,3,2,1,3,1,2,1,3,5,0,0,0,0,0,0,1,1,2,1,2,1,2,1,4,2,1,11,4,,41.76400757,-2.468795776,-1,5,7,6,3,3,5,78,6,7,30,75,31,-4.60074,1.22654,-6.34784,-0.705292,-1.611456312,0.429608199,-2.223395983,-0.247035748,0,0,0,1,0
R_bg7bH2oN0qnmpNP,Default Response Set,Anonymous,,,83.32.142.211,0,06MAY16:05:46:00,06MAY16:06:01:00,1,601859,2,0,1,,0,1,,,,,,,0,4,2,1,1,1,3,5,5,5,3,5,,5,5,5,3,6,5,3,3,4,5,5,3,2,5,5,6,6,4,4,5,5,5,5,3,4,6,4,3,5,4,5,2,4,5,5,3,6,4,4,1,,1,,0,0,0,0,0,0,2,3,4,3,2,3,1,0,0,2,1,2,2,2,1,2,1,1,5,0,0,0,0,0,0,3,3,4,3,3,4,2,2,4,2,1,15,4,,42.8500061,-2.666702271,-1,5,5,5,6,4,5,67,5,4,21,72,23,-2.13746,1.92426,-3.46677,-0.523234,-0.74866726,0.673991776,-1.214271704,-0.183268068,0,0,0,1,0
R_6nD7igHTe9H0nzf,Default Response Set,Anonymous,,,84.126.116.102,0,06MAY16:05:52:00,06MAY16:06:03:00,1,601876,2,0,1,,0,,,,,,,,1,7,3,3,3,3,4,5,5,5,3,5,,4,7,4,2,3,6,1,3,5,6,6,1,2,5,5,6,4,4,2,4,6,5,6,4,2,7,3,2,7,2,6,2,6,7,6,4,6,5,4,1,,3,,0,0,0,0,0,0,2,2,2,1,1,4,1,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,1,2,2,3,4,4,1,5,3,1,0,43,2,,39.46980286,-0.37739563,-1,6,7,5,6,6,4,76,4,6,23,77,16,-2.79555,-2.5057,-3.9054,-2.13141,-0.979170023,-0.877647092,-1.367906354,-0.746548185,0,0,0,1,0
R_6hg0eCV88CJGxlr,Default Response Set,Anonymous,,,149.12.219.44,0,06MAY16:05:22:00,06MAY16:06:09:00,1,601760,2,0,1,,0,,,,,,,,1,4,3,1,2,1,3,5,5,5,4,5,,1,6,4,3,7,6,1,3,5,5,5,5,2,6,7,7,6,5,2,7,4,5,6,2,4,6,4,1,6,7,6,2,6,6,6,5,4,5,4,1,,3,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,3,3,3,1,2,1,2,1,1,2,7,7,7,7,7,7,3,3,3,4,4,4,2,2,3,2,1,18,2,,43.33329773,-5.866699219,-1,5,7,5,6,6,6,78,3,4,21,69,32,-6.07566,-1.02705,-5.19212,-0.583194,-2.12806215,-0.359734783,-1.818593215,-0.204269672,0,0,0,1,0
R_9Fc6ATQh9FdrdvD,Default Response Set,Anonymous,,,217.127.45.151,0,06MAY16:05:55:00,06MAY16:06:09:00,1,601895,2,0,1,,0,,,,,,,,1,4,1,1,1,1,3,5,5,5,1,5,,3,7,7,2,7,4,2,2,4,5,7,7,3,6,6,7,7,5,1,6,6,5,7,4,3,6,7,5,7,6,7,2,5,6,7,4,6,5,5,1,,3,,0,0,0,0,0,0,1,2,2,1,2,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,3,3,3,3,2,2,1,2,5,1,11,4,,42.33670044,-7.864105225,-1,6,6,6,5,7,4,78,4,5,24,86,33,-5.81342,-6.38206,-4.41769,-0.101138,-2.036209904,-2.235381889,-1.547341174,-0.03542462,0,0,0,1,0
R_514Bs9p6dFcPVhH,Default Response Set,Anonymous,,,80.59.60.25,0,06MAY16:06:05:00,06MAY16:06:13:00,1,601924,2,0,1,,0,1,,,1,,,,0,4,1,1,1,1,2,5,5,5,2,5,,3,5,5,1,6,6,1,2,4,6,5,4,1,1,7,7,6,7,0,3,4,3,6,3,2,7,6,1,6,1,7,2,5,3,5,7,6,6,6,6,,1,,0,0,0,0,0,0,3,3,3,3,3,5,1,0,0,3,3,3,3,3,3,3,3,1,5,0,0,0,0,0,0,1,2,2,2,1,1,1,2,4,3,1,10,3,,39.53329468,-1.600006104,-1,7,7,6,7,8,5,81,1,6,26,67,20,-3.57868,-5.10228,-4.37991,-2.01263,-1.253469328,-1.787125834,-1.534108342,-0.704944274,0,0,0,1,0
R_0U0knERfN1NFqUl,Default Response Set,Anonymous,,,88.24.140.66,0,06MAY16:06:05:00,06MAY16:06:15:00,1,601925,2,0,1,,0,,,,,,,1,0,4,1,5,2,1,4,5,5,5,3,5,,6,6,6,2,7,6,2,2,6,6,6,4,3,6,6,6,6,5,3,7,6,6,7,2,2,6,6,2,6,4,6,2,5,6,5,2,4,6,3,1,,1,,0,0,0,0,0,0,3,2,4,4,3,2,1,0,0,2,2,2,1,1,2,2,1,1,2,6,4,6,6,6,4,2,2,2,2,3,3,2,1,2,2,1,15,5,,41.38879395,2.158996582,-1,6,6,6,5,5,6,76,6,6,26,82,29,-6.30572,-1.06193,-1.6958,1.08495,-2.208643022,-0.37195186,-0.593971321,0.380014851,0,0,0,1,0
R_ebd26lU1VdE0NFz,Default Response Set,Anonymous,,,137.101.215.60,0,06MAY16:06:10:00,06MAY16:06:17:00,1,601943,2,0,1,,0,,,,,,,,1,5,1,1,1,1,2,5,5,5,1,5,,6,7,4,2,4,7,1,1,5,6,6,4,2,5,7,7,7,6,1,6,7,7,6,4,3,7,6,1,7,5,7,2,7,7,5,1,3,7,7,1,,2,,0,0,0,0,0,0,4,4,4,4,4,7,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,1,1,4,4,4,2,2,2,2,2,22,2,,40.41650391,-3.702606201,-1,6,7,7,6,7,4,83,7,5,32,85,25,-6.69682,-4.9743,-4.85436,-0.201936,-2.345629803,-1.742299529,-1.700289315,-0.070730153,0,0,0,1,0
