V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_7,Q11_8,Q11_8_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_3TUMV00vCGsj3Hn,Default Response Set,Anonymous,,,83.61.244.124,0,07MAY16:17:12:00,07MAY16:17:22:00,1,602765,2,0,1,,1,,,,,,,,0,4,1,1,1,1,4,5,5,5,3,5,,5,5,4,4,7,4,4,4,4,4,4,4,4,4,4,4,7,6,3,7,5,5,7,5,2,4,4,1,5,7,5,2,4,5,4,2,4,6,5,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,2,3,3,5,0,0,0,0,0,0,1,1,1,1,1,1,2,4,2,4,2,6,2,,28.09970093,-15.41340637,-1,4,4,4,4,5,3,54,6,6,29,65,32,-4.23891,-4.04568,-3.87244,-2.3087,-1.508272726,-1.439518367,-1.377876774,-0.821472794,0,0,1,0,0
R_0B7bK9uHVXmeXxX,Default Response Set,Anonymous,,,81.203.130.125,0,07MAY16:17:39:00,07MAY16:17:57:00,1,602776,2,0,1,,0,,,,,,,,1,3,3,2,2,2,2,5,5,5,4,5,,6,6,3,6,6,4,4,4,4,5,5,4,4,4,5,6,6,4,4,6,5,4,7,5,4,5,4,3,5,4,5,2,5,4,5,4,4,4,3,1,,2,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,2,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,4,1,5,2,8,2,,39.5,-0.433303833,-1,2,4,4,4,4,3,56,4,4,19,68,27,-4.32851,-2.05796,-3.01302,1.30438,-1.540153855,-0.732255448,-1.07208124,0.464119497,0,0,1,0,0
R_6XPv5FmvHLq4HVr,Default Response Set,Anonymous,,,79.154.145.125,0,07MAY16:18:22:00,07MAY16:18:35:00,1,602797,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,5,5,5,3,5,,2,7,1,4,6,6,3,5,1,2,6,1,4,5,5,7,7,3,3,7,7,5,7,5,5,5,3,1,3,5,6,2,5,7,6,7,3,4,1,1,,1,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,2,2,4,4,1,7,3,3,1,11,7,grado supe,41.38879395,2.158996582,-1,4,5,3,4,5,3,57,1,3,12,67,26,-4.15042,-5.74757,-4.58143,-1.0504,-1.476786553,-2.045078351,-1.630146881,-0.373749306,0,0,1,0,0
R_4IXUtjghpsk3jbn,Default Response Set,Anonymous,,,92.176.243.106,0,07MAY16:18:35:00,07MAY16:18:43:00,1,602805,2,0,1,,0,,,,,,,,1,3,1,1,1,1,1,5,5,5,1,5,,5,6,5,1,6,6,1,2,5,7,5,5,1,7,7,6,7,5,2,6,6,5,6,2,2,5,5,3,6,5,6,2,6,6,5,2,6,6,5,1,,1,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,4,5,6,5,5,7,3,1,1,1,3,3,5,1,4,5,2,1,7,2,,40.48199463,-3.36000061,-1,7,7,6,7,6,6,83,6,6,28,81,28,-3.61493,-0.327986,-3.47756,0.895836,-1.286250552,-0.116702723,-1.237372084,0.318752935,0,0,1,0,0
R_eUOCSgoC5zGsLl3,Default Response Set,Anonymous,,,77.231.150.150,0,07MAY16:18:45:00,07MAY16:18:57:00,1,602814,2,0,1,,0,,,,,,,,1,4,1,1,1,1,1,5,5,5,2,5,,5,5,3,5,6,4,3,4,4,5,3,5,5,5,6,6,6,5,4,6,5,4,6,5,4,4,3,3,5,6,5,2,4,4,4,2,3,5,5,6,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,1,5,0,0,0,0,0,0,2,2,3,2,2,2,2,4,1,3,1,13,2,,41.38879395,2.158996582,-1,3,5,4,3,4,3,58,6,4,25,60,29,-5.90531,-0.0727798,-1.54469,-0.168188,-2.101204794,-0.02589623,-0.549625681,-0.05984401,0,0,1,0,0
R_3lMU61Udo36hflH,Default Response Set,Anonymous,,,93.156.0.46,0,07MAY16:18:56:00,07MAY16:19:04:00,1,602816,2,0,1,,0,,,,,,,,1,4,1,2,2,1,2,2,5,5,2,5,,7,7,3,1,7,7,1,1,7,7,7,5,1,7,7,7,7,2,1,6,7,7,7,1,5,7,6,1,7,5,7,2,7,7,6,3,1,7,5,1,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,4,7,7,7,7,7,7,3,3,3,3,3,3,2,2,1,4,2,11,2,,43.55470276,-5.924804688,-1,7,7,7,7,7,7,91,5,3,22,87,30,-3.32011,-0.464352,-3.75298,0.816084,-1.181348828,-0.165223951,-1.335370974,0.290375884,0,0,1,0,0
R_9TUNnFwyICW7fDv,Default Response Set,Anonymous,,,85.59.250.168,0,07MAY16:20:10:00,07MAY16:20:19:00,1,602827,2,0,1,,0,,,,,,,,1,4,1,1,2,1,2,5,5,3,1,5,,5,4,3,6,7,4,4,5,4,4,3,5,5,3,4,4,5,7,6,7,5,5,4,6,2,3,3,2,4,5,4,2,4,5,3,2,2,7,6,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,3,2,2,1,1,2,2,3,3,2,3,1,1,2,1,5,3,2,18,4,,43.46150208,-5.059494019,-1,2,4,3,3,2,2,42,6,6,32,57,28,-3.36413,-1.72506,-1.72168,2.34853,-1.197011856,-0.613804244,-0.612601586,0.835644952,0,0,1,0,0
R_3z2e0KKCZSmy2Yl,Default Response Set,Anonymous,,,185.70.172.109,0,07MAY16:21:31:00,07MAY16:21:45:00,1,602843,2,0,1,,0,,,,,,1,,0,5,1,1,1,1,3,2,5,5,2,5,,7,6,3,1,6,7,1,1,4,7,7,4,1,7,7,7,7,6,1,5,6,4,7,1,2,7,6,1,7,5,7,2,7,7,7,3,7,6,4,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,3,7,7,7,7,7,7,3,3,3,3,3,3,1,1,3,4,3,30,2,,36.53999329,-4.624694824,-1,7,7,7,7,7,7,91,5,6,27,86,27,-4.24849,0.128002,-2.16014,0.44524,-1.511681445,0.045545182,-0.768612744,0.158423592,0,0,1,0,0
R_41uSp7LCbCpDYxL,Default Response Set,Anonymous,,,195.57.113.2,0,08MAY16:01:43:00,08MAY16:01:51:00,1,602854,2,0,1,,0,,,,,,,,1,4,1,1,1,1,5,5,5,5,3,5,,3,4,5,4,4,5,6,4,4,5,4,5,5,5,6,5,7,6,5,5,5,5,3,4,5,4,4,2,5,5,4,2,4,7,2,2,3,5,5,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,3,3,3,3,3,1,1,4,3,2,18,2,,41.06719971,1.060806274,-1,4,2,4,3,3,4,54,6,3,25,64,22,-2.62303,-1.07711,-2.39555,0.588919,-0.933316491,-0.383253156,-0.852375429,0.209546904,0,0,1,0,0
R_738mfwj3wD2rRE9,Default Response Set,Anonymous,,,90.171.79.97,0,08MAY16:03:03:00,08MAY16:03:16:00,1,602862,2,0,1,,0,,,,,,,,1,4,3,1,3,1,4,5,5,5,3,5,,5,6,5,2,6,4,1,2,4,6,6,3,2,6,7,7,7,6,1,6,5,6,6,3,2,7,3,1,6,6,6,2,6,7,4,2,3,7,6,1,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,2,2,1,2,2,2,2,6,2,4,3,18,5,,40.99180603,0.92300415,-1,6,7,6,6,7,5,82,6,6,31,72,27,-6.3645,-2.85907,-2.39182,1.52351,-2.264592021,-1.01730334,-0.851048234,0.542089495,0,0,1,0,0
R_bKttwguMf67TZEp,Default Response Set,Anonymous,,,85.86.169.185,0,08MAY16:03:38:00,08MAY16:04:02:00,1,602872,2,0,1,,0,,,,,,,,1,4,1,1,1,1,3,5,5,3,2,5,,4,7,3,1,7,6,1,1,5,7,6,5,1,7,7,7,7,7,1,7,5,6,7,1,2,7,1,3,7,3,7,2,6,5,5,3,4,7,7,1,,3,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,1,2,2,2,2,2,1,1,4,2,1,14,3,,43.33900452,-1.789398193,-1,7,7,7,7,7,7,91,5,6,32,73,29,-6.00378,-4.37175,-3.33351,-2.46905,-2.136242012,-1.555539346,-1.186116765,-0.878527917,0,0,1,0,0
R_4VIkJ0SNYaJa9LL,Default Response Set,Anonymous,,,89.129.211.99,0,08MAY16:04:04:00,08MAY16:04:10:00,1,602891,2,0,1,,0,,,,,,,,1,4,1,1,2,1,3,3,5,5,3,5,,6,7,7,2,6,7,1,1,7,6,6,5,1,7,6,6,7,5,2,6,6,6,6,1,3,6,6,3,7,5,6,2,6,6,6,3,6,3,5,6,,2,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,1,7,7,7,7,7,7,2,1,1,2,2,2,2,1,4,2,1,17,4,,42.126297,-1.137207031,-1,6,7,7,7,6,7,84,5,5,23,92,28,-6.25856,-2.51467,-2.4232,1.17871,-2.226896856,-0.894760251,-0.862213746,0.419404079,0,0,1,0,0
R_0dOhIFh3eMUXgPP,Default Response Set,Anonymous,,,80.30.27.9,0,08MAY16:03:59:00,08MAY16:04:14:00,1,602887,2,0,1,,0,,,,,,,,1,4,2,2,2,1,2,5,5,5,3,5,,4,1,6,3,4,7,3,2,6,6,7,3,1,6,4,6,7,5,3,6,6,4,7,2,4,5,4,1,5,4,6,2,7,7,5,2,6,5,4,1,,1,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,1,2,2,2,2,2,2,2,2,2,14,3,,39.57429504,2.655197144,-1,5,5,6,7,5,6,72,6,4,24,78,24,-6.02728,-0.587714,-3.0118,0.671555,-2.144603692,-0.209118145,-1.071647144,0.238950129,0,0,1,0,0
R_26tdbno3QgV4u4l,Default Response Set,Anonymous,,,85.59.11.102,0,08MAY16:04:24:00,08MAY16:04:33:00,1,602902,2,0,1,,0,,,,,,,,1,8,3,1,3,3,2,5,5,5,3,5,,4,5,4,5,1,6,4,4,4,2,6,4,4,2,4,2,6,7,5,6,5,6,4,4,1,2,4,2,4,1,4,2,4,7,2,1,2,7,7,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,5,4,1,0,51,3,,41.38879395,2.158996582,-1,3,4,4,4,3,4,42,7,7,35,67,16,-1.15789,-2.19069,-2.64982,-0.132902,-0.411995986,-0.779482928,-0.942848807,-0.047288681,0,0,1,0,0
R_8iZ4CbRuaXtCF4p,Default Response Set,Anonymous,,,176.83.25.251,0,08MAY16:04:24:00,08MAY16:04:38:00,1,602901,2,0,1,,0,,,,,,,,1,4,1,1,1,1,3,5,5,5,1,5,,4,6,5,2,7,3,1,1,4,6,6,7,5,3,6,6,7,6,2,7,6,4,7,4,2,7,4,3,7,5,7,2,3,4,5,2,6,5,1,1,,1,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,3,1,1,5,0,0,0,0,0,0,4,1,3,3,3,3,2,1,5,2,2,16,2,,41.38879395,2.158996582,-1,6,7,7,3,6,4,75,6,6,24,70,33,-5.0307,0.247324,-2.43025,-1.51761,-1.790004412,0.088001879,-0.86472225,-0.539990179,0,0,1,0,0
R_2nJhwwk21lUO47z,Default Response Set,Anonymous,,,82.159.14.90,0,08MAY16:04:38:00,08MAY16:04:48:00,1,602914,2,0,1,,0,,,,,,,,1,4,2,1,4,2,4,5,5,5,3,5,,5,6,3,4,5,5,1,3,3,6,4,3,3,5,7,6,7,6,2,6,5,6,6,2,3,6,6,1,3,5,6,2,7,7,6,6,3,7,5,1,,1,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,3,2,1,2,1,2,1,1,5,0,0,0,0,0,0,2,2,3,3,3,3,1,1,7,4,1,16,3,,40.32229614,-3.865005493,-1,4,7,5,5,6,6,72,2,5,25,74,25,-4.91356,1.36938,-4.49581,-0.734035,-1.748324106,0.487247548,-1.5996819,-0.261181523,0,0,1,0,0
R_8CuM1ATGhI72BMx,Default Response Set,Anonymous,,,88.3.188.31,0,08MAY16:04:52:00,08MAY16:04:59:00,1,602928,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,5,5,4,4,5,,4,7,4,4,7,4,1,4,4,4,7,7,4,7,7,7,7,7,4,7,7,7,7,1,1,7,7,1,7,7,7,2,4,7,4,1,4,7,7,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,5,5,2,16,2,,40.41720581,-3.684005737,-1,4,7,4,4,4,7,76,7,7,35,78,35,-5.56477,-5.35597,-4.04057,-0.884041,-1.980035155,-1.905740738,-1.437700147,-0.314556084,0,0,1,0,0
R_a9UvzPZuVUSilJH,Default Response Set,Anonymous,,,95.22.78.220,0,08MAY16:04:46:00,08MAY16:05:00:00,1,602923,2,0,1,,0,,,,,,,,1,4,1,1,1,1,1,5,5,5,3,5,,6,7,7,3,7,6,3,2,7,6,7,5,4,4,6,6,7,6,5,6,6,6,7,2,4,6,6,1,6,6,6,2,7,7,6,4,5,5,4,1,,1,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,4,4,4,4,4,4,2,2,2,2,3,2,2,2,2,2,1,13,5,,40.41650391,-3.702606201,-1,5,5,6,4,3,6,69,4,4,23,91,31,-4.67131,-3.78955,-3.54393,-0.977153,-1.662127638,-1.348383171,-1.260987603,-0.347686839,0,0,1,0,0
R_9T8RjWia1rcagVn,Default Response Set,Anonymous,,,85.52.110.108,0,08MAY16:04:58:00,08MAY16:05:09:00,1,602934,2,0,1,,0,1,,1,,,,,0,4,1,1,1,1,2,5,5,5,3,5,,7,7,2,5,7,7,1,3,7,7,6,3,4,5,6,7,7,7,3,7,7,6,7,2,2,7,3,1,7,6,6,2,7,7,6,2,4,6,6,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,1,2,2,2,2,3,1,1,3,2,1,17,2,,42.35020447,-3.675292969,-1,3,7,5,4,5,6,75,6,6,31,84,30,-4.55356,-1.57482,-1.88726,1.0357,-1.620230284,-0.560346423,-0.671517627,0.368518808,0,0,1,0,0
R_508ge0tNUlF1gAl,Default Response Set,Anonymous,,,79.157.117.64,0,08MAY16:05:22:00,08MAY16:05:29:00,1,602956,2,0,1,,0,,1,,,,,,0,9,1,1,1,1,3,5,5,5,1,5,,5,6,8,4,4,4,3,2,4,0,3,1,6,5,3,3,4,5,2,0,3,5,5,3,2,6,4,4,1,4,5,2,4,6,4,7,3,7,6,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,4,4,5,5,4,3,5,1,1,1,1,3,3,1,1,3,2,1,7,5,,38.34519958,-0.481506348,-1,4,5,6,2,6,5,51,1,6,25,67,14,-1.05399,0.0361359,-3.87244,0.972888,-0.375026686,0.012857738,-1.377876774,0.346169283,0,0,1,0,0
R_cI9yKHR5dPOMwcd,Default Response Set,Anonymous,,,,1,08MAY16:05:24:00,08MAY16:05:42:00,1,0,2,0,1,1,0,1,,,1,,,,0,5,2,2,2,3,4,5,5,5,4,5,,7,6,3,3,6,6,2,3,4,7,2,7,2,6,7,6,6,5,3,6,6,5,7,6,2,6,3,2,7,4,7,2,7,7,3,2,4,6,6,1,,3,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,1,7,7,6,7,7,7,2,2,1,1,2,2,1,1,6,5,3,26,6,,40.41650391,-3.702606201,-1,5,6,5,6,5,2,75,6,6,29,71,30,-4.95992,1.34517,-2.52978,-0.178398,-1.764819744,0.478633239,-0.900136633,-0.063476893,0,0,1,0,0
R_8eKs1EX9MyXx8a1,Default Response Set,Anonymous,,,83.40.102.137,0,08MAY16:05:39:00,08MAY16:06:01:00,1,602970,2,0,1,,0,,,1,,,,,0,4,4,2,2,4,5,5,5,5,4,5,,5,5,3,5,0,5,2,5,4,6,4,5,3,5,6,6,6,5,2,6,6,6,6,5,4,6,3,3,5,5,5,2,5,5,3,4,4,5,5,1,,2,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,1,4,1,13,2,,41.65609741,-0.877304077,-1,3,6,3,5,6,3,65,4,4,23,67,22,-4.75759,-3.85959,-3.64713,-3.0892,-1.692827458,-1.373304536,-1.297707832,-1.099187316,0,0,1,0,0
R_bP0t6LPh6dCiBYF,Default Response Set,Anonymous,,,37.133.53.128,0,08MAY16:05:54:00,08MAY16:06:05:00,1,602984,2,0,1,,0,,,,,,,,1,8,1,1,1,1,4,5,5,5,3,5,,3,5,4,3,5,3,2,3,4,6,6,3,3,2,6,2,5,5,3,5,4,5,6,4,2,5,5,2,5,4,6,2,4,6,5,2,4,6,5,1,,2,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,3,3,5,0,0,0,0,0,0,4,5,6,5,4,4,1,5,2,2,1,55,2,,41.38879395,2.158996582,-1,5,6,5,5,5,4,62,6,6,28,65,23,-3.20767,-4.93161,-2.65016,-2.24994,-1.141340858,-1.754746588,-0.942969784,-0.800565036,0,0,1,0,0
R_6Wph9jVEhlUlBid,Default Response Set,Anonymous,,,92.177.152.62,0,08MAY16:06:16:00,08MAY16:06:28:00,1,603005,2,0,1,,0,,,,,,,,1,3,1,1,1,2,5,5,5,5,2,5,,5,7,2,1,6,4,2,4,4,6,6,4,2,4,7,7,7,6,4,5,6,4,4,4,3,6,7,2,4,4,5,2,7,2,6,1,4,5,3,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,2,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,2,2,2,4,3,2,4,1,3,1,7,2,,40.48199463,-3.36000061,-1,7,6,4,6,4,4,70,7,5,26,73,23,-5.57733,-5.59415,-2.54948,-0.729079,-1.984504206,-1.990489034,-0.907146212,-0.259418098,0,0,1,0,0
R_eDQOlKpg1uemVIV,Default Response Set,Anonymous,,,88.0.93.139,0,08MAY16:06:26:00,08MAY16:06:37:00,1,603010,2,0,1,,0,,,,,,,,1,3,5,1,1,2,5,5,5,5,4,5,,6,7,6,5,6,7,5,3,5,6,7,4,6,4,5,5,7,6,3,7,7,6,4,5,1,4,7,2,5,5,6,2,5,6,6,1,5,6,6,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,2,2,3,2,2,2,4,1,3,1,5,2,,36.72019958,-4.420303345,-1,3,3,5,2,5,3,56,7,7,32,89,26,-1.98393,-1.08272,-1.5038,0.43161,-0.705914376,-0.385249285,-0.535076358,0.153573818,0,0,1,0,0
R_4NminV1TmSy8PiJ,Default Response Set,Anonymous,,,47.61.186.109,0,08MAY16:06:46:00,08MAY16:06:55:00,1,603029,2,0,1,,0,,,,,,,,1,4,3,2,1,1,1,5,5,5,3,5,,4,7,4,1,7,6,1,2,5,7,7,4,1,7,7,7,7,2,2,7,3,7,7,1,7,7,7,4,7,7,7,2,7,5,7,7,7,1,2,1,,1,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,2,3,1,5,0,0,0,0,0,0,1,2,2,2,4,4,2,1,3,1,0,14,1,,41.11669922,1.25,-1,7,7,6,7,6,7,89,1,1,7,87,32,-5.71176,-3.99912,-3.74731,-0.654159,-2.032336574,-1.422951566,-1.333353496,-0.232760351,0,0,1,0,0
R_1zBU4XJeppAMjSR,Default Response Set,Anonymous,,,90.169.232.186,0,08MAY16:06:52:00,08MAY16:07:03:00,1,603034,2,0,1,,0,,,,,,,,1,4,1,1,1,1,3,5,5,5,3,5,,6,6,5,5,7,6,2,5,3,6,6,6,6,6,6,6,6,5,3,7,6,6,7,5,3,6,3,2,6,7,4,2,5,5,5,5,3,5,5,1,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,5,5,5,5,5,5,1,1,1,1,1,1,2,1,2,2,1,13,4,,40.65719604,-4.699493408,-1,3,6,3,2,5,3,62,3,5,23,73,34,-5.04543,-0.0827085,-2.25904,0.230674,-1.795245584,-0.029429022,-0.803802963,0.082077539,0,0,1,0,0
R_0DQ34yHJOBGCjT7,Default Response Set,Anonymous,,,92.185.40.227,0,08MAY16:06:55:00,08MAY16:07:04:00,1,603039,2,0,1,,0,,,,,,,,1,4,1,2,1,1,1,5,5,5,3,5,,7,7,7,1,5,7,1,1,1,7,7,4,1,7,7,7,7,7,1,7,7,7,7,1,1,7,4,1,7,6,7,2,7,7,7,1,7,7,7,6,,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,5,3,5,3,18,1,,40.41650391,-3.702606201,-1,7,7,7,7,7,7,91,7,7,35,90,29,-5.39718,-1.32626,-1.90916,0.977226,-1.920403923,-0.471904755,-0.679310001,0.347712814,0,0,1,0,0
R_a41Eh8r7SObXliJ,Default Response Set,Anonymous,,,84.126.73.96,0,08MAY16:07:09:00,08MAY16:07:21:00,1,603052,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,5,5,5,3,5,,7,7,6,1,6,7,1,1,5,7,7,5,1,7,7,7,7,6,1,7,7,5,7,1,2,7,3,1,7,5,7,2,5,7,5,2,6,6,3,1,,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,2,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,3,4,3,20,2,,39.46980286,-0.37739563,-1,7,7,7,7,7,7,91,6,6,27,85,30,-4.51504,-1.25514,-1.92517,-1.91856,-1.606524245,-0.446599109,-0.685006618,-0.682654673,0,0,1,0,0
R_bvEjmX1S6GHPl3f,Default Response Set,Anonymous,,,79.156.28.254,0,08MAY16:07:23:00,08MAY16:07:36:00,1,603066,1,1,1,,0,,,,,,,,1,4,1,1,1,1,4,5,5,5,3,5,,4,7,6,1,7,5,1,2,7,7,6,2,1,7,7,7,7,3,1,7,6,6,7,1,5,7,3,1,7,6,7,2,5,7,7,6,3,5,3,7,C,2,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,1,5,0,0,0,0,0,0,4,3,3,3,6,4,2,4,1,3,1,13,2,,43.53570557,-5.661499023,-1,7,7,6,7,7,7,90,2,3,16,80,29,-0.613722,-0.0847106,-1.48773,0.440056,-0.218372212,-0.030141401,-0.529358392,0.156579041,0,0,1,0,0
R_5cAVmI83nkQv05T,Default Response Set,Anonymous,,,212.40.252.109,0,08MAY16:07:29:00,08MAY16:07:37:00,1,603072,2,0,1,,0,,,,,,1,,0,4,1,1,2,1,3,5,5,5,3,5,,1,5,6,2,6,7,2,3,4,5,7,3,3,5,5,5,6,6,3,6,6,2,6,3,2,5,5,2,6,5,5,2,5,5,5,3,5,6,5,4,,3,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,19,4,,28.09970093,-15.41340637,-1,6,6,5,5,5,5,68,5,6,28,71,26,-3.26778,-1.7578,0.480082,0.571171,-1.162728968,-0.625453666,0.170820939,0.203231878,0,0,1,0,0
R_b1rEXfQIs0pnv0x,Default Response Set,Anonymous,,,95.19.2.177,0,08MAY16:07:52:00,08MAY16:08:04:00,1,603095,2,0,1,,0,,,,,,,,0,4,1,1,1,1,4,5,5,5,3,5,,6,7,6,1,7,7,1,2,5,7,6,5,1,7,7,7,7,5,1,7,7,7,7,3,5,7,6,1,6,5,7,2,7,6,7,6,3,5,2,1,,3,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,3,3,4,3,4,2,1,2,3,2,16,2,,38.34519958,-0.481506348,-1,7,7,6,7,7,5,87,2,3,17,88,31,-4.14563,-0.327039,-4.35006,1.05485,-1.475082194,-0.116365765,-1.547821693,0.375332688,0,0,1,0,0
R_6yg4E731pmUpvdr,Default Response Set,Anonymous,,,77.231.184.190,0,08MAY16:07:30:00,08MAY16:08:04:00,1,603074,2,0,1,,0,,,,,,,,1,4,1,1,2,1,3,5,5,5,4,5,,7,7,1,7,7,1,6,6,7,5,2,7,5,6,5,7,7,5,4,7,4,5,7,4,3,5,4,3,6,5,7,2,5,6,5,4,4,7,0,1,,1,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,2,1,14,4,,42.35020447,-3.675292969,-1,1,2,2,3,4,4,57,4,5,21,68,33,-1.44598,0.190684,-1.59179,0.920376,-0.514503067,0.067848451,-0.566384623,0.327484664,0,0,1,0,0
